label,easting,northing
5076,368934.6,2459955.8
4537,368935.3,2460057.5
4700,368935.3,2460035
6928,368935.3,2459455
4505,368935.4,2460082.5
5039,368935.4,2459979.8
5850,368935.6,2459731.5
6465,368936,2459582.8
2983,368936.2,2460359
5479,368936.2,2459857
6674,368936.2,2459532.2
5878,368936.4,2459703
3180,368936.5,2460279.8
5643,368936.6,2459804.2
4885,368936.7,2460006.8
6078,368936.8,2459655
5262,368937,2459906
6245,368937,2459634
5436,368937.2,2459880.8
5729,368937.2,2459782
3359,368937.7,2460231
2535,368938.1,2459405.8
3732,368956.5,2460131.2
3321,368957.1,2460258
6297,368957.5,2459606.8
2528,368957.6,2459407.2
4025,368957.7,2459432.8
5648,368957.9,2459804.8
3147,368958,2460308
3018,368958.9,2460331.5
5270,368959.2,2459906
5083,368959.4,2459956
3696,368959.8,2460159.5
4498,368959.9,2460084.2
6880,368959.9,2459482
4544,368960,2460057.5
6719,368960,2459506
3504,368960.1,2460206
4358,368960.1,2460105.2
5228,368960.2,2459933.5
6085,368960.2,2459655.2
5750,368960.3,2459754.5
4891,368960.6,2460007.5
6668,368960.6,2459532.5
6039,368960.7,2459683
2566,368960.9,2459383.5
3364,368961,2460231.2
6503,368961.1,2459557
5885,368961.6,2459706.5
5724,368961.8,2459782
5622,368961.9,2459832.2
5430,368962.4,2459881.5
3189,368982.1,2460282.5
5489,368982.7,2459857.5
2521,368982.8,2459409
6305,368982.9,2459606.2
2974,368983.1,2460356.8
2573,368983.2,2459381.5
3314,368983.5,2460258
5890,368983.5,2459708.5
4550,368983.7,2460056.5
5090,368983.7,2459955.8
3496,368983.8,2460206.2
2692,368983.8,2459360.8
3550,368984.3,2460183
6092,368984.5,2459655.5
3139,368984.7,2460307
4492,368984.7,2460086.2
6870,368984.9,2459481.5
5618,368985,2459832.5
5720,368985.4,2459782
6937,368985.4,2459455
4018,368985.4,2459432
3023,368985.8,2460332
6453,368986.1,2459581.8
5221,368986.2,2459932.8
5652,368986.2,2459807.5
6658,368986.4,2459533
4692,368986.5,2460033
6237,368986.5,2459634
5418,368986.9,2459881
5028,368987.1,2459982.8
5843,368987.3,2459733
3690,368987.6,2460158
2581,369007.6,2459380.5
2969,369008,2460357
5755,369008,2459756.2
3740,369008.1,2460131.2
4556,369008.4,2460056
6862,369008.6,2459481.5
3131,369009.4,2460306.8
5656,369009.5,2459806.8
2684,369009.5,2459360
3374,369009.6,2460233
6514,369009.7,2459554.8
5836,369009.8,2459732.5
6945,369009.9,2459454
6648,369010.1,2459533
5899,369010.2,2459708.2
5099,369010.3,2459956.5
5497,369010.3,2459855.5
5411,369010.4,2459881
4384,369010.5,2460105.2
4896,369010.5,2460005.8
4684,369010.8,2460030.8
6027,369010.8,2459683.5
3030,369011.1,2460331
3490,369011.1,2460206.5
6728,369011.1,2459505.8
5018,369011.2,2459982.5
3197,369011.4,2460281
5281,369011.4,2459905.8
6447,369011.7,2459581.8
3558,369012.1,2460183
6227,369012.7,2459634
3306,369032.1,2460257.2
6102,369032.7,2459655.5
5759,369032.9,2459757.2
4391,369033.6,2460106
6523,369033.6,2459556.2
2962,369033.8,2460357.5
4676,369033.8,2460030.2
5212,369034,2459932.8
5291,369034,2459904.8
2511,369034.1,2459407.2
4483,369034.2,2460084
2677,369034.2,2459359
6955,369034.3,2459453.5
4902,369034.4,2460005.5
5011,369034.4,2459982.8
3379,369034.5,2460232.5
4009,369034.9,2459432.5
5829,369035.1,2459732.2
6737,369035.2,2459506.2
6437,369035.3,2459581
5612,369035.7,2459833.5
5504,369035.8,2459853.5
6316,369035.9,2459604.5
5716,369036.1,2459781.5
6019,369036.1,2459683.5
3566,369036.7,2460182.5
6218,369036.8,2459634
3205,369036.9,2460281.5
3680,369037,2460156.5
3747,369037.8,2460131.5
2587,369056.5,2459381.2
5763,369057.6,2459757.2
2503,369057.7,2459408.5
6111,369057.9,2459656
3039,369058.1,2460332
3299,369058.2,2460256.5
6325,369058.2,2459605.8
6531,369058.3,2459556
4908,369058.7,2460005.8
3387,369059.4,2460232.2
4577,369059.4,2460056.5
5661,369059.4,2459805.5
3484,369059.5,2460208
6963,369059.8,2459456.5
6853,369059.9,2459482.5
