label,easting,northing
41654087,366234.8,2478932.3
41654091,366234.8,2478982.3
41654093,366234.8,2479007.3
41654095,366234.8,2479032.2
41654097,366234.8,2479057.3
41654099,366234.8,2479082.3
41654101,366234.8,2479107.3
41674089,366259.8,2478957.3
41674091,366259.8,2478982.3
41674093,366259.8,2479007.3
41674095,366259.8,2479032.3
41674097,366259.8,2479057.3
41674101,366259.8,2479107.3
41694087,366284.8,2478932.3
41694089,366284.8,2478957.3
41694093,366284.8,2479007.3
41694097,366284.8,2479057.3
41694099,366284.8,2479082.3
41694101,366284.8,2479107.3
41714087,366309.8,2478932.3
41714089,366309.8,2478957.3
41714091,366309.8,2478982.3
41714095,366309.8,2479032.3
41714099,366309.8,2479082.3
41714101,366309.8,2479107.3
41734087,366334.8,2478932.3
41734091,366334.8,2478982.3
41734093,366334.8,2479007.3
41734095,366334.8,2479032.3
41734097,366334.8,2479057.3
41734099,366334.8,2479082.3
41754087,366359.8,2478932.3
41754089,366359.8,2478957.3
41754093,366359.8,2479007.3
41754095,366359.8,2479032.3
41754099,366359.8,2479082.3
41754101,366359.8,2479107.3
41774087,366384.8,2478932.3
41774091,366384.8,2478982.3
41774093,366384.8,2479007.3
41774095,366384.8,2479032.3
41774097,366384.8,2479057.3
41774101,366384.8,2479107.3
41794089,366409.8,2478957.3
41794091,366409.8,2478982.3
41794093,366409.8,2479007.3
41794097,366409.8,2479057.3
41794099,366409.8,2479082.3
41794101,366409.8,2479107.3
41814087,366434.8,2478932.3
41814089,366434.8,2478957.3
41814091,366434.8,2478982.3
41814095,366434.8,2479032.3
41814097,366434.8,2479057.3
41814099,366434.8,2479082.3
41834089,366459.8,2478957.3
41834091,366459.8,2478982.3
41834093,366459.8,2479007.3
41834097,366459.8,2479057.3
41834099,366459.8,2479082.3
41834101,366459.8,2479107.3
41854087,366484.8,2478932.3
41854089,366484.8,2478957.3
41854093,366484.8,2479007.3
41854095,366484.8,2479032.3
41854097,366484.8,2479057.3
41854101,366484.8,2479107.3
41874087,366509.8,2478932.3
41874089,366509.8,2478957.3
41874091,366509.8,2478982.3
41874095,366509.8,2479032.3
41874099,366509.8,2479082.3
41874101,366509.8,2479107.3
41894087,366534.8,2478932.3
41894091,366534.8,2478982.3
41894093,366534.8,2479007.3
41894095,366534.8,2479032.3
41894097,366534.8,2479057.3
41894099,366534.8,2479082.3
