id,file_id,line,point,fleet_nr,vibrator,drive,avg_phase,peak_phase,avg_dist,peak_dist,avg_force,peak_force,avg_stiffness,avg_viscosity,easting,northing,elevation,time_break,hdop,tb_date,positioning,distance,time,velocity,dense_flag
7910796,311,4873,2043, ,13,75,2,8,13,23,64,78,11,5,532390.5,2376522.4,116.6,2023/10/24 19:50:43.312,0.6,"    1698148243312000","
",48.4264390595768,18.5,2.61764535457172,0
7910804,311,4873,2047, ,13,75,2,7,12,22,64,77,14,6,532392.1,2376570.8,116.9,2023/10/24 19:51:13.512,0.6,"    1698148273512000","
",23.4053412711166,11.5,2.03524706705362,0
7910806,311,4867,1713, ,11,75,2,8,11,21,66,82,16,8,532315.8,2372395.5,111.8,2023/10/24 19:51:16.456,0.7,"    1698148276456000","
",23.1821051675524,10.5,2.2078195397669,0
7910811,311,4873,2049, ,13,75,2,10,10,23,66,77,23,11,532391.6,2376594.2,116.7,2023/10/24 19:51:37.024,0.6,"    1698148297024000","
",25.6281095670519,11.5,2.22853126670016,0
7910813,311,4867,1715, ,11,75,2,7,10,20,66,84,11,5,532318.7,2372418.5,111.8,2023/10/24 19:51:39.304,0.6,"    1698148299304000","
",25.4636996525449,11.5,2.21423475239521,0
7910816,311,4887,1813, ,10,75,2,8,10,25,63,79,11,4,532569.4,2373646.1,110.8,2023/10/24 19:51:50.280,0.7,"    1698148310280000","
",23.119256043208,31.5,0.733944636292317,0
7910819,311,4873,2051, ,13,75,2,8,13,32,65,77,16,8,532390.4,2376619.8,116.8,2023/10/24 19:52:00.992,0.6,"    1698148320992000","
",75.6023809149821,25.5,2.96479925156793,0
7910820,311,4867,1717, ,11,75,2,7,9,16,64,84,10,4,532316.9,2372443.9,111.4,2023/10/24 19:52:02.680,0.6,"    1698148322680000","
",26.8151076823312,12.5,2.1452086145865,0
7910827,311,4867,1719, ,11,75,1,6,9,19,60,87,7,3,532317.8,2372470.7,111.2,2023/10/24 19:52:26.816,0.6,"    1698148346816000","
",49.9228404638743,19.5,2.56014566481407,0
7910829,311,4887,1815, ,10,75,2,9,12,22,63,80,11,5,532563.3,2373668.4,110.8,2023/10/24 19:52:33.352,0.6,"    1698148353352000","
",21.5956014040002,28.5,0.757740400140359,0
7910830,311,4873,2057, ,13,75,1,9,9,20,61,77,9,3,532389.8,2376695.4,117,2023/10/24 19:52:38.240,0.6,"    1698148358240000","
",25.5131338724748,13.5,1.88986176833147,0
7910837,311,4867,1723, ,11,75,2,7,8,14,68,86,11,5,532314.3,2372520.5,110.9,2023/10/24 19:52:58.160,0.6,"    1698148378160000","
",23.1088727547579,11.5,2.0094671960659,0
7910838,311,4873,2059, ,13,75,2,9,11,22,65,77,10,4,532392.2,2376720.8,116.9,2023/10/24 19:53:03.608,0.6,"    1698148383608000","
",24.329611587811,13.5,1.80219345094896,0
7910840,311,4885,1815, ,10,75,2,7,11,17,61,78,8,3,532541.9,2373671.3,111,2023/10/24 19:53:13.624,0.6,"    1698148393624000","
",49.5064642243788,31.5,1.57163378490092,0
7910846,311,4867,1725, ,11,75,2,9,10,17,67,85,10,4,532317.4,2372543.4,110.7,2023/10/24 19:53:21.744,0.7,"    1698148401744000","
",23.0106497083437,11.5,2.0009260615951,0
7910848,311,4873,2061, ,13,75,1,7,10,18,64,80,13,5,532393.4,2376745.1,117.1,2023/10/24 19:53:28.760,0.6,"    1698148408760000","
",24.8290152843589,12.5,1.98632122274871,0
7910851,311,4867,1727, ,11,75,2,7,10,19,65,86,8,3,532316.7,2372566.4,110.8,2023/10/24 19:53:44.848,0.9,"    1698148424848000","
",27.8064740665847,12.5,2.22451792532677,0
7910855,311,4873,2063, ,13,75,2,10,10,22,62,77,9,4,532392.2,2376769.9,117.2,2023/10/24 19:53:52.952,0.6,"    1698148432952000","
",23.3420221920201,11.5,2.02974106017566,0
7910856,311,4881,1815, ,10,75,1,7,12,28,62,89,8,3,532492.4,2373670.5,111.1,2023/10/24 19:53:57.488,0.6,"    1698148437488000","
",50.0119985604004,26.5,1.88724522869436,0
7910859,311,4867,1729, ,11,75,2,7,12,32,63,86,8,3,532317.3,2372594.2,111,2023/10/24 19:54:09.304,0.7,"    1698148449304000","
",52.024609561248,18.5,2.81214105736476,0
7910862,311,4873,2065, ,13,75,1,7,11,25,66,78,17,8,532390.8,2376793.2,117.3,2023/10/24 19:54:16.528,0.6,"    1698148456528000","
",24.3051434883843,12.5,1.94441147907074,0
7910866,311,4877,1815, ,10,75,2,8,11,24,59,81,7,3,532442.6,2373665.9,111.8,2023/10/24 19:54:35.672,0.6,"    1698148475672000","
",25.8278918999759,19.5,1.32450727692184,0
7910868,311,4867,1733, ,11,75,2,7,9,19,67,84,17,8,532315.7,2372646.2,111.1,2023/10/24 19:54:40.288,0.6,"    1698148480288000","
",26.3615249936412,11.5,2.29230652118619,0
7910870,311,4873,2067, ,13,75,2,8,9,16,67,78,13,6,532390.3,2376817.5,117.5,2023/10/24 19:54:40.904,0.7,"    1698148480904000","
",48.4264390595768,17.5,2.76722508911868,0
7910875,311,4867,1735, ,11,75,4,10,13,22,64,83,8,4,532317.5,2372672.5,110.8,2023/10/24 19:55:04.072,0.7,"    1698148504072000","
",24.9513526686488,12.5,1.9961082134919,0
7910876,311,4875,1815, ,10,75,1,7,13,28,60,84,8,3,532416.8,2373667.1,111.1,2023/10/24 19:55:06.736,0.6,"    1698148506736000","
",24.5099979600083,17.5,1.40057131200047,0
7910877,311,4873,2071, ,13,75,1,7,9,18,67,78,18,9,532391.9,2376865.9,118,2023/10/24 19:55:10.672,0.6,"    1698148510672000","
",29.7001683498774,13.5,2.20001247036129,0
7910884,311,4867,1737, ,11,75,1,5,10,21,60,85,6,3,532319.1,2372697.4,110.2,2023/10/24 19:55:28.872,0.7,"    1698148528872000","
",22.2925996689447,11.5,1.93848692773432,0
7910886,311,4873,1815, ,10,75,2,8,12,26,63,80,10,4,532392.3,2373667.8,110.7,2023/10/24 19:55:36.040,0.6,"    1698148536040000","
",25.8631011288873,18.5,1.39800546642634,0
7910887,311,4873,2073, ,13,75,2,8,10,18,65,79,16,7,532391.8,2376895.6,118.7,2023/10/24 19:55:36.600,0.6,"    1698148536600000","
",27.2117621624306,13.5,2.01568608610597,0
7910894,311,4867,1739, ,11,75,2,7,10,24,61,84,9,4,532315.5,2372719.4,110.2,2023/10/24 19:55:51.936,0.7,"    1698148551936000","
",51.204784932846,23.5,2.17892701841898,0
7910896,311,4873,2075, ,13,75,2,8,11,25,66,77,18,9,532392.6,2376922.8,118.5,2023/10/24 19:56:02.536,0.7,"    1698148562536000","
",41.9096647568465,17.5,2.39483798610551,0
7910897,311,4871,1815, ,10,75,2,8,11,22,65,77,12,6,532366.6,2373664.9,110.1,2023/10/24 19:56:06.376,0.6,"    1698148566376000","
",28.4822751899734,28.5,0.999378076841172,0
7910904,311,4867,1743, ,11,75,2,7,10,25,56,88,4,2,532316.2,2372770.6,110.7,2023/10/24 19:56:27.088,0.7,"    1698148587088000","
",48.4594675991296,18.5,2.61943068103403,0
7910906,311,4873,2079, ,13,75,1,8,12,23,65,77,16,8,532391.7,2376964.7,118.8,2023/10/24 19:56:32.368,0.6,"    1698148592368000","
",29.9541316014032,14.5,2.06580217940711,0
7910910,311,4869,1815, ,10,75,2,8,8,14,68,78,11,5,532338.4,2373660.9,109.4,2023/10/24 19:56:46.536,0.6,"    1698148606536000","
",22.2948424528836,14.5,1.53757534157818,0
7910913,311,4867,1747, ,11,75,2,9,8,16,63,87,7,4,532318.6,2372819,111.5,2023/10/24 19:56:57.368,0.6,"    1698148617368000","
",26.2190770243683,12.5,2.09752616194947,0
7910914,311,4873,2081, ,13,75,2,6,11,20,65,78,12,5,532389.9,2376994.6,119,2023/10/24 19:56:58.992,0.7,"    1698148618992000","
",24.5589087705428,14.5,1.69371784624433,0
7910919,311,4867,1815, ,10,75,2,8,9,16,64,78,9,4,532316.9,2373666.8,109.4,2023/10/24 19:57:13.232,0.6,"    1698148633232000","
",49.6049392701705,35.5,1.39732223296255,0
7910921,311,4867,1749, ,11,75,2,8,9,20,58,88,6,3,532317.6,2372845.2,112.1,2023/10/24 19:57:21.760,0.7,"    1698148641760000","
",24.3205674274049,11.5,2.11483195020912,0
7910922,311,4873,2083, ,13,75,2,9,11,24,65,77,16,8,532391.6,2377019.1,119.1,2023/10/24 19:57:25.432,0.6,"    1698148645432000","
",76.5894248574862,32.5,2.35659768792265,0
7910927,311,4867,1751, ,11,75,2,8,10,20,62,86,9,4,532316.6,2372869.5,112.6,2023/10/24 19:57:45.376,0.7,"    1698148665376000","
",23.3019312502479,11.5,2.0262548913259,0
7910930,311,4863,1815, ,10,75,2,9,8,15,64,80,8,4,532267.3,2373666.1,109.9,2023/10/24 19:58:01.184,0.6,"    1698148681184000","
",24.1993801573631,19.5,1.24099385422375,0
7910934,311,4867,1753, ,11,75,2,8,10,20,64,84,10,4,532316.3,2372892.8,113.2,2023/10/24 19:58:08.760,0.8,"    1698148688760000","
",50.2035855295099,19.5,2.57454284766717,0
7910935,311,4873,2089, ,13,75,2,7,10,19,66,79,15,7,532395.3,2377095.6,118.2,2023/10/24 19:58:09.800,0.6,"    1698148689800000","
",25.9422435422489,18.5,1.40228343471616,0
7910942,311,4861,1815, ,10,75,2,10,12,20,65,81,7,3,532243.3,2373669.2,110.8,2023/10/24 19:58:33.008,0.6,"    1698148713008000","
",25.6031248093801,17.5,1.46303570339315,0
7910943,311,4867,1757, ,11,75,2,7,9,17,62,86,6,3,532315.7,2372943,112.6,2023/10/24 19:58:40.312,0.7,"    1698148720312000","
",26.000192306981,12.5,2.08001538455848,0
7910944,311,4873,2091, ,13,75,2,8,9,18,66,77,14,6,532391.1,2377121.2,118,2023/10/24 19:58:40.424,0.6,"    1698148720424000","
",26.2007633473795,15.5,1.6903718288632,0
7910951,311,4859,1815, ,10,75,2,8,12,21,64,77,11,5,532217.7,2373669.6,111.8,2023/10/24 19:59:02.520,0.7,"    1698148742520000","
",34.8982807598941,24.5,1.42441962285282,0
7910952,311,4867,1759, ,11,75,2,6,13,21,65,87,9,4,532315.6,2372969,113.4,2023/10/24 19:59:04.696,0.9,"    1698148744696000","
",32.0338883059315,14.5,2.20923367627114,0
7910955,311,4873,2093, ,13,75,2,8,11,19,65,77,14,6,532391.3,2377147.4,117.4,2023/10/24 19:59:07.976,0.6,"    1698148747976000","
",37.03025789789,25.5,1.45216697638784,0
7910960,311,4869,1761, ,11,75,2,7,12,22,65,85,12,5,532338.5,2372991.4,113.3,2023/10/24 19:59:31.656,0.7,"    1698148771656000","
",48.6124469658646,23.5,2.06861476450488,0
7910964,311,4857,1817, ,10,75,1,8,13,35,61,83,8,3,532191.9,2373693.1,111.9,2023/10/24 19:59:39.448,0.7,"    1698148779448000","
",25.2873486151835,16.5,1.53256658273839,0
7910967,311,4875,2091, ,13,75,2,7,12,32,62,80,9,4,532415.3,2377119.2,118.2,2023/10/24 19:59:45.544,0.6,"    1698148785544000","
",24.1101638319698,17.5,1.37772364754113,0
7910972,311,4869,1757, ,11,75,2,7,10,20,66,84,13,6,532339.6,2372942.8,113.4,2023/10/24 20:00:07.048,0.6,"    1698148807048000","
",26.1841555143536,11.5,2.27688308820466,0
7910974,311,4857,1819, ,10,75,2,9,11,20,64,77,12,5,532189.8,2373718.3,112.2,2023/10/24 20:00:07.680,0.6,"    1698148807680000","
",24.5,18.5,1.32432432432432,0
7910976,311,4875,2089, ,13,75,2,8,10,23,66,77,20,9,532416,2377095.1,118.6,2023/10/24 20:00:15.224,0.7,"    1698148815224000","
",26.1017240810811,15.5,1.68398219877943,0
7910979,311,4869,1755, ,11,75,1,7,8,18,66,86,9,4,532342.7,2372916.8,112.2,2023/10/24 20:00:30.416,0.8,"    1698148830416000","
",49.3490628075289,18.5,2.66751690851507,0
7910982,311,4857,1821, ,10,75,2,8,13,34,62,82,10,4,532189.8,2373742.8,111.3,2023/10/24 20:00:38.208,0.7,"    1698148838208000","
",49.085741310481,33.5,1.46524600926809,0
7910985,311,4875,2087, ,13,75,2,7,10,23,67,77,17,8,532416.3,2377069,119.1,2023/10/24 20:00:42.744,0.6,"    1698148842744000","
",26.0017307116282,12.5,2.08013845693025,0
7910989,311,4869,1751, ,11,75,2,6,9,17,58,88,6,3,532340.5,2372867.5,111.6,2023/10/24 20:01:00.704,0.6,"    1698148860704000","
",25.5783111248573,11.5,2.2242009673789,0
7910991,311,4875,2085, ,13,75,1,8,11,21,65,77,16,7,532416,2377043,119.3,2023/10/24 20:01:07.112,0.7,"    1698148867112000","
",23.2260629467973,11.5,2.01965764754759,0
7910998,311,4857,1825, ,10,75,2,8,12,23,64,79,12,6,532192.7,2373791.8,110.9,2023/10/24 20:01:23.368,0.6,"    1698148883368000","
",25.0966133173342,21.5,1.16728434034112,0
7910999,311,4869,1749, ,11,75,2,6,8,25,61,87,7,4,532342.5,2372842,111.3,2023/10/24 20:01:24.064,0.6,"    1698148884064000","
",24.7032386542579,11.5,2.1481077090659,0
7911000,311,4875,2083, ,13,75,1,7,9,16,66,77,16,8,532417.1,2377019.8,119.2,2023/10/24 20:01:30.728,0.7,"    1698148890728000","
",50.9062864486343,23.5,2.16622495526103,0
7911007,311,4869,1747, ,11,75,1,6,6,11,68,84,9,4,532342.1,2372817.3,111.1,2023/10/24 20:01:47.184,0.6,"    1698148907184000","
",24.2249870998196,10.5,2.30714162855425,0
7911009,311,4857,1827, ,10,75,2,8,13,22,63,78,11,5,532190.5,2373816.8,111.2,2023/10/24 20:01:57.208,0.6,"    1698148917208000","
",25.2715254784802,18.5,1.36602840424218,0
7911010,311,4875,2079, ,13,75,1,9,9,18,66,77,16,7,532416.3,2376968.9,118.6,2023/10/24 20:02:05.896,0.6,"    1698148925896000","
",24.0002083324295,12.5,1.92001666659436,0
7911012,311,4869,1745, ,11,75,1,6,7,11,69,86,12,5,532341,2372793.1,110.5,2023/10/24 20:02:10.032,0.6,"    1698148930032000","
",49.3490628079941,17.5,2.81994644617109,0
7911015,311,4863,2107, ,15,75,1,7,9,15,66,78,13,6,532268.3,2377319.5,116.8,2023/10/24 20:02:15.168,0.8,"    1698148935168000","
",50.8024605701444,24.5,2.07356981918957,0
7911019,311,4857,1829, ,10,75,2,9,13,32,62,78,9,4,532188.6,2373842,111.1,2023/10/24 20:02:27.224,0.6,"    1698148947224000","
",24.6008129947896,17.5,1.40576074255941,0
7911020,311,4875,2077, ,13,75,2,8,10,22,66,77,17,8,532416.2,2376944.9,118.4,2023/10/24 20:02:30.528,0.7,"    1698148950528000","
",49.9025049470536,18.5,2.69743269984073,0
7911022,311,4869,1741, ,11,75,1,6,11,30,60,85,8,3,532343.2,2372743.8,110.5,2023/10/24 20:02:39.552,0.6,"    1698148959552000","
",23.4676372903533,11.5,2.04066411220463,0
7911026,311,4863,2103, ,15,75,1,6,10,20,65,78,15,7,532267.8,2377268.7,116.8,2023/10/24 20:02:51.992,0.8,"    1698148971992000","
",25.0049995001,18.5,1.3516215946,0
7911028,311,4857,1831, ,10,75,2,8,11,21,59,78,6,3,532188.8,2373866.6,110.6,2023/10/24 20:02:56.992,0.6,"    1698148976992000","
",34.9585468806361,29.5,1.18503548747919,0
7911029,311,4875,2073, ,13,75,2,9,9,23,67,77,21,10,532416.7,2376895,118.4,2023/10/24 20:03:01.312,0.6,"    1698148981312000","
",24.1033192735878,18.5,1.30288212289664,0
7911031,311,4869,1739, ,11,75,1,6,10,24,59,86,6,3,532346,2372720.5,110.7,2023/10/24 20:03:03.216,0.6,"    1698148983216000","
",51.2348514197146,25.5,2.00920985959665,0
7911036,311,4863,2101, ,15,75,2,7,12,28,65,77,14,7,532268.3,2377243.7,116.8,2023/10/24 20:03:22.392,0.8,"    1698149002392000","
",50.3194793298596,22.5,2.23642130354932,0
7911039,311,4875,2071, ,13,75,2,9,11,23,66,77,16,8,532417.1,2376870.9,118,2023/10/24 20:03:31.400,0.7,"    1698149011400000","
",30.1424949200548,21.5,1.40197650790953,0
7911042,311,4857,1833, ,10,75,1,7,12,33,59,81,7,3,532196.5,2373900.7,111.5,2023/10/24 20:03:38.160,0.6,"    1698149018160000","
",30.2803566686999,24.5,1.23593292525306,0
7911044,311,4869,1735, ,11,75,2,5,12,27,67,87,13,6,532341.1,2372669.5,110.3,2023/10/24 20:03:40.880,0.8,"    1698149020880000","
",28.4703354387459,13.5,2.1089137362034,0
7911045,311,4863,2097, ,15,75,1,6,11,18,65,76,9,4,532266.9,2377193.4,117.9,2023/10/24 20:03:56.840,0.9,"    1698149036840000","
",23.8472220602554,44.5,0.535892630567538,0
7911049,311,4875,2069, ,13,75,2,8,11,18,65,78,9,4,532415.5,2376840.8,117.6,2023/10/24 20:04:04.816,0.6,"    1698149044816000","
",20.4009803685064,19.5,1.04620412146186,0
7911050,311,4869,1733, ,11,75,1,5,11,29,68,85,18,8,532343.1,2372641.1,110.8,2023/10/24 20:04:05.880,0.6,"    1698149045880000","
",23.3548710125521,11.5,2.03085834891757,0
7911054,311,4857,1835, ,10,75,2,9,10,17,63,77,8,4,532190.6,2373930.4,111,2023/10/24 20:04:14.744,0.7,"    1698149054744000","
",61.9879020453893,32.5,1.90732006293505,0
7911055,311,4869,1731, ,11,75,1,6,10,20,67,84,12,6,532341.5,2372617.8,110.4,2023/10/24 20:04:29.696,0.6,"    1698149069696000","
",48.2037342948971,19.5,2.47198637409729,0
7911057,311,4875,2067, ,13,75,2,8,11,27,66,79,18,9,532415.3,2376820.4,117.4,2023/10/24 20:04:35.840,0.6,"    1698149075840000","
",27.9302703172494,18.5,1.50974434147294,0
7911063,311,4863,2095, ,15,75,1,7,10,20,66,77,14,6,532268.4,2377169.6,117.8,2023/10/24 20:04:53.672,0.8,"    1698149093672000","
",32.8536147173405,16.5,1.99112816468731,0
7911064,311,4857,1841, ,10,75,1,7,13,23,63,80,12,5,532193.9,2373992.3,111.2,2023/10/24 20:04:58.824,0.6,"    1698149098824000","
",26.9016728108123,16.5,1.63040441277651,0
7911065,311,4869,1727, ,11,75,1,6,8,14,67,85,12,5,532342.1,2372569.6,110.5,2023/10/24 20:05:00.712,0.7,"    1698149100712000","
",25.5017646448233,22.5,1.13341176199215,0
7911068,311,4875,2065, ,13,75,2,8,12,20,65,77,13,6,532416.6,2376792.5,117.4,2023/10/24 20:05:06.472,0.7,"    1698149106472000","
",51.2062496187638,18.5,2.76790538479804,0
7911072,311,4865,2097, ,15,75,2,7,12,20,65,76,12,5,532290.4,2377194,118.2,2023/10/24 20:05:22.312,0.9,"    1698149122312000","
",24.1033192735878,17.5,1.3773325299193,0
7911074,311,4857,1843, ,10,75,2,8,15,35,63,78,16,8,532194.2,2374019.2,112,2023/10/24 20:05:27.296,0.6,"    1698149127296000","
",23.3173754953501,17.5,1.33242145687715,0
7911078,311,4869,1725, ,11,75,1,6,10,23,63,86,7,3,532341.8,2372544.1,111,2023/10/24 20:05:35.600,0.6,"    1698149135600000","
",24.0168690715514,13.5,1.77902733863344,0
7911080,311,4875,2061, ,13,75,2,9,12,27,65,79,15,7,532417.4,2376741.3,117.1,2023/10/24 20:05:37.320,0.7,"    1698149137320000","
",21.7057596040285,15.5,1.40037158735668,0
7911081,311,4865,2099, ,15,75,1,8,12,22,65,81,11,5,532290,2377218.1,117.6,2023/10/24 20:05:52.184,0.8,"    1698149152184000","
",25.1999999997206,18.5,1.36216216214706,0
7911083,311,4857,1845, ,10,75,2,8,13,27,65,80,15,7,532193.3,2374042.5,112.4,2023/10/24 20:05:57.064,0.6,"    1698149157064000","
",24.682990094395,20.5,1.20404829728756,0
7911086,311,4869,1723, ,11,75,2,6,11,35,58,87,6,2,532340.9,2372520.1,110.8,2023/10/24 20:06:00.760,0.8,"    1698149160760000","
",25.3239017533651,11.5,2.20207841333609,0
7911087,311,4875,2059, ,13,75,2,7,8,13,65,80,11,5,532416.9,2376719.6,116.9,2023/10/24 20:06:04.368,0.7,"    1698149164368000","
",50.7000000001863,18.5,2.74054054055061,0
7911093,311,4865,2101, ,15,75,1,7,9,15,62,78,9,3,532290,2377243.3,117,2023/10/24 20:06:22.360,0.9,"    1698149182360000","
",24.645689278342,16.5,1.49367813808133,0
7911094,311,4869,1721, ,11,75,2,8,13,32,59,87,6,3,532342,2372494.8,111.2,2023/10/24 20:06:24.384,0.7,"    1698149184384000","
",76.1262766720093,25.5,2.98534418321605,0
7911096,311,4857,1847, ,10,75,1,7,11,23,65,83,12,5,532190.3,2374067,112,2023/10/24 20:06:29.896,0.6,"    1698149189896000","
",24.7099170376855,17.5,1.41199525929631,0
7911098,311,4875,2055, ,13,75,1,8,7,12,64,78,10,4,532416.9,2376668.9,116.9,2023/10/24 20:06:35.312,0.6,"    1698149195312000","
",23.9102488484676,15.5,1.54259669990114,0
7911103,311,4865,2103, ,15,75,1,7,9,14,65,76,13,5,532288.5,2377267.9,116.7,2023/10/24 20:06:50.608,0.7,"    1698149210608000","
",50.0003999983998,24.5,2.04083265299591,0
7911106,311,4857,1849, ,10,75,2,8,13,30,64,80,12,6,532189.6,2374091.7,111.6,2023/10/24 20:06:58.904,0.7,"    1698149218904000","
",25.4436632580875,20.5,1.24115430527256,0
7911107,311,4869,1715, ,11,75,2,8,10,26,67,82,20,10,532340,2372418.7,111.9,2023/10/24 20:07:02.352,0.6,"    1698149222352000","
",25.7701377569012,11.5,2.24088154407836,0
7911108,311,4875,2053, ,13,75,2,8,9,18,62,78,9,3,532416.2,2376645,116.7,2023/10/24 20:07:02.440,0.6,"    1698149222440000","
",28.1028468309752,15.5,1.81308689232098,0
7911114,311,4869,1713, ,11,75,2,7,9,16,67,86,12,5,532341.9,2372393,112.2,2023/10/24 20:07:26.232,0.7,"    1698149246232000","
",25.2715254784802,12.5,2.02172203827842,0
7911116,311,4865,2107, ,15,75,1,7,11,24,65,77,13,6,532288.7,2377317.9,116.8,2023/10/24 20:07:27.032,0.9,"    1698149247032000","
",26.6480768537854,14.5,1.83779840370934,0
7911118,311,4875,2051, ,13,75,1,7,8,14,63,79,9,4,532416.6,2376616.9,116.6,2023/10/24 20:07:30.264,0.6,"    1698149250264000","
",52.1008637165418,21.5,2.4232959868159,0
7911119,311,4857,1851, ,10,75,2,8,13,19,64,79,10,4,532192.3,2374117,112.3,2023/10/24 20:07:30.968,0.7,"    1698149250968000","
",76.2010498617204,30.5,2.49839507743346,0
7911124,311,4869,1711, ,11,75,2,9,11,27,67,84,19,9,532340,2372367.8,112,2023/10/24 20:07:50.872,0.6,"    1698149270872000","
",25.3333771927609,11.5,2.2029023645879,0
7911128,311,4875,2047, ,13,75,2,7,12,26,65,77,16,7,532416.3,2376564.8,116.8,2023/10/24 20:08:03.344,0.6,"    1698149283344000","
",21.6113396156703,13.5,1.60083997153114,0
7911133,311,4857,1857, ,10,75,2,9,11,24,61,80,8,3,532191.9,2374193.2,112.4,2023/10/24 20:08:13.896,0.7,"    1698149293896000","
",23.5478236786332,16.5,1.42714082900807,0
7911134,311,4869,1709, ,11,75,2,7,9,18,67,80,16,7,532341.3,2372342.5,111.8,2023/10/24 20:08:14.512,0.6,"    1698149294512000","
",50.4000992061586,17.5,2.88000566892335,0
7911137,311,4875,2045, ,13,75,2,7,11,22,65,79,12,6,532417,2376543.2,116.7,2023/10/24 20:08:28.520,0.6,"    1698149308520000","
",25.3047426386755,12.5,2.02437941109404,0
7911142,311,4857,1859, ,10,75,2,8,10,25,57,81,6,2,532190.4,2374216.7,112.1,2023/10/24 20:08:42.280,0.6,"    1698149322280000","
",25.6329865599202,20.5,1.25038958828879,0
7911143,311,4869,1705, ,11,75,1,7,10,20,67,83,15,7,532341.2,2372292.1,111.9,2023/10/24 20:08:44.304,0.7,"    1698149324304000","
",24.5099979600182,11.5,2.13130417043637,0
7911148,311,4875,2043, ,13,75,2,8,10,24,66,80,15,7,532414.7,2376518,116.7,2023/10/24 20:08:53.152,0.6,"    1698149333152000","
",50.8079718152664,19.5,2.60553701616751,0
7911151,311,4869,1703, ,11,75,2,8,10,25,66,83,20,9,532341.9,2372267.6,111.8,2023/10/24 20:09:08.152,0.7,"    1698149348152000","
",24.939326374131,11.5,2.16863707601139,0
7911152,311,4857,1861, ,10,75,2,7,12,27,61,84,8,3,532189.1,2374242.3,112.1,2023/10/24 20:09:14.864,0.6,"    1698149354864000","
",51.200390623696,26.5,1.93209021221494,0
7911157,311,4875,2039, ,13,75,2,8,10,19,66,80,13,6,532413.8,2376467.2,116.4,2023/10/24 20:09:24.464,0.7,"    1698149364464000","
",24.10995644956,12.5,1.9287965159648,0
7911160,311,4869,1701, ,11,75,2,8,9,18,67,81,17,8,532340.5,2372242.7,111.9,2023/10/24 20:09:31.256,0.8,"    1698149371256000","
",24.0074988284905,11.5,2.08760859378178,0
7911164,311,4875,2037, ,13,75,2,8,12,27,64,76,12,6,532416.1,2376443.2,116.1,2023/10/24 20:09:48.496,0.7,"    1698149388496000","
",24.2621103782028,13.5,1.79719336134836,0
7911168,311,4857,1865, ,10,75,2,7,16,43,55,81,5,2,532188.9,2374293.5,113.2,2023/10/24 20:09:52.976,0.6,"    1698149392976000","
",22.7140925420397,15.5,1.46542532529289,0
7911169,311,4869,1699, ,11,75,2,7,11,29,66,84,20,9,532339.9,2372218.7,111.6,2023/10/24 20:09:54.672,0.7,"    1698149394672000","
",26.3615249940978,11.5,2.2923065212259,0
7911174,311,4875,2035, ,13,75,2,8,9,19,67,77,14,7,532413.3,2376419.1,116.1,2023/10/24 20:10:13.752,0.7,"    1698149413752000","
",26.4017044903402,51.5,0.512654456123111,0
7911175,311,4869,1697, ,11,75,1,8,9,18,67,82,16,8,532341.7,2372192.4,111,2023/10/24 20:10:18.248,0.6,"    1698149418248000","
",49.2025405845319,17.5,2.81157374768754,0
7911177,311,4857,1867, ,10,75,2,7,9,19,60,83,6,3,532189.7,2374316.2,112.9,2023/10/24 20:10:20.544,0.6,"    1698149420544000","
",25.5706863419832,25.5,1.00277201341111,0
7911185,311,4869,1693, ,11,75,2,6,12,25,65,84,15,7,532341.2,2372143.2,110.9,2023/10/24 20:10:47.760,0.6,"    1698149447760000","
",51.0220540550848,18.5,2.75794886784242,0
7911190,311,4857,1869, ,10,75,2,8,13,29,58,84,7,3,532191.6,2374341.7,113.3,2023/10/24 20:10:57.728,0.6,"    1698149457728000","
",27.2809457311271,19.5,1.39902285800652,0
7911191,311,4877,2035, ,13,75,2,7,11,30,67,82,23,10,532439.7,2376418.8,116.2,2023/10/24 20:11:17.064,0.6,"    1698149477064000","
",24.7977821590865,13.5,1.83687275252493,0
7911192,311,4869,1689, ,11,75,1,6,9,23,64,83,12,5,532339.7,2372092.2,110.7,2023/10/24 20:11:17.784,0.6,"    1698149477784000","
",24.8652367777591,11.5,2.16219450241384,0
7911198,311,4857,1871, ,10,75,2,8,13,21,63,77,11,5,532189.5,2374368.9,113.4,2023/10/24 20:11:28.784,0.6,"    1698149488784000","
",48.4809240835119,27.5,1.76294269394589,0
7911201,311,4869,1687, ,11,75,1,6,9,18,67,84,14,6,532341.5,2372067.4,110.5,2023/10/24 20:11:40.904,0.6,"    1698149500904000","
",25.2285552496731,11.5,2.19378741301505,0
7911202,311,4877,2037, ,13,75,1,8,13,28,65,77,21,10,532441.9,2376443.5,116.2,2023/10/24 20:11:42.720,0.6,"    1698149502720000","
",53.1003766465919,19.5,2.72309623828676,0
7911210,311,4869,1685, ,11,75,2,7,6,12,69,84,19,8,532342.7,2372042.2,110.1,2023/10/24 20:12:04.264,0.6,"    1698149524264000","
",22.3087426810223,12.5,1.78469941448178,0
7911212,311,4857,1875, ,10,75,1,8,12,29,62,86,8,3,532192.3,2374417.3,112.8,2023/10/24 20:12:08.528,0.6,"    1698149528528000","
",26.5030186959904,18.5,1.43259560518867,0
