label,easting,northing
4896,369010.5,2460005.8
5018,369011.2,2459982.5
5099,369010.3,2459956.5
5212,369034.0,2459932.8
5301,369061.3,2459905.5
5291,369034.0,2459904.8
5281,369011.4,2459905.8
5411,369010.4,2459881.0
5497,369010.3,2459855.5
5618,368985.0,2459832.5
5652,368986.2,2459807.5
5656,369009.5,2459806.8
5716,369036.1,2459781.5
5703,369061.0,2459782.5
5768,369084.0,2459756.2
5774,369134.7,2459754.8
5777,369158.5,2459755.8
5807,369185.6,2459731.0
5944,369184.5,2459705.2
5974,369209.8,2459681.2
6146,369210.8,2459655.0
6359,369207.5,2459607.0
6379,369210.8,2459581.5
6570,369209.0,2459555.0
6603,369186.9,2459529.5
6784,369183.3,2459505.0
6824,369162.7,2459483.2
3986,369135.1,2459434.2
2477,369107.8,2459406.8
3994,369110.8,2459433.0
6981,369109.0,2459455.0
6972,369085.6,2459456.0
6853,369059.9,2459482.5
6963,369059.8,2459456.5
4001,369080.5,2459431.5
2484,369082.5,2459407.0
2601,369135.6,2459381.0
2609,369159.5,2459381.8
2468,369160.2,2459410.0
3981,369159.7,2459434.0
6994,369185.0,2459458.2
6815,369186.2,2459482.0
6809,369210.8,2459481.0
7003,369210.2,2459457.8
3972,369210.2,2459432.5
3964,369233.5,2459430.5
7010,369235.2,2459456.8
6795,369232.1,2459506.0
6593,369236.0,2459532.0
6580,369235.7,2459554.5
6367,369234.7,2459605.0
6166,369235.2,2459630.0
6154,369233.5,2459654.0
5967,369235.8,2459682.0
5952,369208.8,2459705.2
5802,369210.9,2459730.0
5797,369234.7,2459731.5
5683,369236.1,2459780.5
5679,369235.1,2459806.8
5570,369234.5,2459829.5
5578,369211.3,2459831.0
5677,369209.8,2459806.0
5687,369185.1,2459780.5
5788,369208.3,2459756.8
5783,369184.7,2459756.0
5691,369161.4,2459781.8
5672,369158.8,2459806.0
5587,369162.3,2459831.5
5549,369184.2,2459857.0
5558,369235.0,2459857.0
3863,369258.6,2459859.5
3868,369258.7,2459830.0
3875,369258.9,2459808.2
3880,369259.3,2459761.8
3888,369259.6,2459733.8
3893,369260.1,2459683.8
3900,369260.3,2459657.5
3906,369260.1,2459634.0
3914,369259.7,2459608.2
3921,369259.7,2459583.5
3926,369259.8,2459558.5
3940,369258.6,2459509.5
3949,369258.5,2459456.0
3955,369258.7,2459432.5
2433,369258.9,2459409.0
2425,369259.2,2459383.0
2632,369238.4,2459358.0
2639,369211.4,2459358.5
2623,369233.5,2459380.0
2444,369207.8,2459407.0
2453,369181.7,2459406.8
2616,369185.7,2459382.2
2649,369161.4,2459359.0
2654,369136.3,2459358.5
2662,369109.0,2459357.8
2670,369085.3,2459358.5
2593,369082.8,2459381.2
2587,369056.5,2459381.2
2677,369034.2,2459359.0
2684,369009.5,2459360.0
2692,368983.8,2459360.8
2566,368960.9,2459383.5
2528,368957.6,2459407.2
4018,368985.4,2459432.0
6937,368985.4,2459455.0
6870,368984.9,2459481.5
6728,369011.1,2459505.8
6648,369010.1,2459533.0
6523,369033.6,2459556.2
6531,369058.3,2459556.0
6638,369061.0,2459533.8
6746,369060.2,2459507.5
6737,369035.2,2459506.2
6862,369008.6,2459481.5
6945,369009.9,2459454.0
6955,369034.3,2459453.5
4009,369034.9,2459432.5
2503,369057.7,2459408.5
2511,369034.1,2459407.2
2581,369007.6,2459380.5
2573,368983.2,2459381.5
2521,368982.8,2459409.0
4025,368957.7,2459432.8
2535,368938.1,2459405.8
4033,368932.3,2459432.0
6928,368935.3,2459455.0
6880,368959.9,2459482.0
6658,368986.4,2459533.0
6514,369009.7,2459554.8
6437,369035.3,2459581.0
6325,369058.2,2459605.8
6218,369036.8,2459634.0
6227,369012.7,2459634.0
6305,368982.9,2459606.2
6297,368957.5,2459606.8
6288,368933.2,2459605.5
6278,368908.6,2459605.0
6271,368884.5,2459607.2
21879,368859.7,2459578.2
21889,368834.5,2459579.5
22271,368812.5,2459556.0
22314,368809.2,2459532.5
22324,368783.9,2459534.0
22264,368762.8,2459556.5
22335,368730.6,2459532.2
22751,368713.3,2459508.0
22834,368681.5,2459481.5
23082,368662.8,2459458.2
23089,368686.5,2459458.5
23097,368713.5,2459457.2
23209,368734.0,2459433.2
23477,368761.6,2459407.5
23469,368712.1,2459408.5
23460,368686.6,2459408.2
23451,368661.0,2459408.0
23224,368682.1,2459433.2
23217,368706.7,2459434.0
22824,368732.5,2459480.8
22756,368737.6,2459508.0
22252,368739.6,2459557.0
21952,368731.5,2459579.5
21834,368710.9,2459607.0
21825,368687.8,2459607.2
21815,368662.4,2459607.8
21806,368638.2,2459607.8
21532,368658.8,2459632.8
21523,368681.0,2459632.5
21404,368686.2,2459654.0
21109,368706.0,2459681.2
21020,368763.1,2459706.5
21028,368787.5,2459706.5
21080,368783.1,2459681.5
21090,368756.6,2459682.0
21100,368730.2,2459682.0
21413,368712.9,2459655.5
21510,368732.0,2459632.0
21423,368738.7,2459654.8
21433,368759.6,2459654.5
21845,368762.7,2459607.5
21855,368788.8,2459607.5
21864,368812.7,2459607.8
21481,368832.4,2459628.2
21471,368859.8,2459630.5
6259,368884.7,2459633.0
6068,368906.5,2459654.0
6046,368910.6,2459681.8
5885,368961.6,2459706.5
5890,368983.5,2459708.5
5899,369010.2,2459708.2
6027,369010.8,2459683.5
6019,369036.1,2459683.5
6009,369061.7,2459683.8
6004,369085.3,2459683.2
5912,369086.5,2459705.5
5920,369108.4,2459706.5
5926,369132.3,2459707.2
5990,369135.8,2459682.0
6192,369110.8,2459634.5
6334,369110.0,2459605.0
6416,369112.6,2459581.8
6550,369108.7,2459554.8
6618,369134.9,2459530.5
6401,369137.8,2459583.8
6341,369134.0,2459605.5
6184,369161.2,2459632.2
6137,369156.9,2459654.5
6129,369134.1,2459655.5
6120,369107.8,2459655.8
6201,369086.7,2459633.5
6424,369088.0,2459580.0
6542,369082.9,2459554.5
6630,369086.3,2459534.0
6755,369085.5,2459506.5
