id,file_id,line,point,fleet_nr,vibrator,drive,avg_phase,peak_phase,avg_dist,peak_dist,avg_force,peak_force,avg_stiffness,avg_viscosity,easting,northing,elevation,time_break,hdop,tb_date,positioning,distance,time,velocity,dense_flag
"7957429","313","5011","1951", ,"12","75","1","6","10","21","66","78","17","7",534118.1,2375369.6,112,2023/10/26 17:13:51.448,0.7,"    1698311631448000","
",21.8057331908808,16.5,1.32155958732611,"0"
"7957436","313","5011","1953", ,"12","75","2","8","10","16","65","79","10","4",534117.6,2375391.4,112,2023/10/26 17:14:19.976,0.7,"    1698311659976000","
",48.9494637354761,25.5,1.91958681315592,"0"
"7957445","313","5011","1957", ,"12","75","1","7","10","18","66","76","11","5",534115.4,2375440.3,112,2023/10/26 17:14:57.136,0.7,"    1698311697136000","
",31.8276609256791,32.5,0.979312643867049,"0"
"7957456","313","5013","1955", ,"12","75","2","7","14","32","60","77","8","3",534138.4,2375418.3,111.9,2023/10/26 17:15:41.288,0.7,"    1698311741288000","
",25.6826789878848,17.5,1.46758165645056,"0"
"7957465","313","5013","1953", ,"12","75","1","6","12","25","65","78","10","4",534142.2,2375392.9,111.7,2023/10/26 17:16:10.544,0.7,"    1698311770544000","
",26.604698833194,15.5,1.71643218278671,"0"
"7957473","313","5013","1951", ,"12","75","1","7","9","14","66","77","9","4",534142.7,2375366.3,111.3,2023/10/26 17:16:37.704,0.7,"    1698311797704000","
",21.6020832325002,15.5,1.39368278919356,"0"
"7957481","313","5013","1949", ,"12","75","1","7","10","18","64","78","7","3",534142.4,2375344.7,111.3,2023/10/26 17:17:05.176,0.7,"    1698311825176000","
",20.4039211918015,21.5,0.949019590316351,"0"
"7957490","313","5015","1949", ,"12","75","1","6","8","14","67","78","9","3",534162.8,2375344.3,111.1,2023/10/26 17:17:39.088,0.7,"    1698311859088000","
",47.5741526462443,27.5,1.72996918713615,"0"
"7957504","313","5015","1953", ,"12","75","1","8","9","13","63","78","9","3",534169.5,2375391.4,111.1,2023/10/26 17:18:18.160,0.7,"    1698311898160000","
",35.3543490961638,38.5,0.918294781718541,"0"
"7957514","313","5015","1955", ,"12","75","1","6","10","22","66","77","16","6",534172.8,2375426.6,112.1,2023/10/26 17:19:08.792,0.7,"    1698311948792000","
",18.3480244165982,13.5,1.35911291974802,"0"
"7957522","313","5015","1957", ,"12","75","1","7","9","21","66","78","14","6",534165.2,2375443.3,112.5,2023/10/26 17:19:33.968,0.7,"    1698311973968000","
",33.6772920527257,22.5,1.4967685356767,"0"
"7957532","313","5013","1959", ,"12","75","2","7","14","33","64","77","14","6",534142.2,2375467.9,111.7,2023/10/26 17:20:08.840,0.7,"    1698312008840000","
",24.8847342762736,18.5,1.34512077169046,"0"
"7957540","313","5011","1959", ,"12","75","1","7","11","18","65","79","10","4",534120.8,2375480.6,111.2,2023/10/26 17:20:39.384,0.7,"    1698312039384000","
",12.7314571043933,14.5,0.878031524440915,"1"
"7957547","313","5011","1961", ,"12","75","1","8","9","13","67","78","10","4",534113.6,2375491.1,111.3,2023/10/26 17:21:06.336,0.7,"    1698312066336000","
",20.1400099305215,17.5,1.15085771031551,"0"
"7957910","313","5015","1821", ,"14","75","2","8","9","12","64","77","6","3",534165.6,2373740.6,107.4,2023/10/26 17:40:40.816,0.6,"    1698313240816000","
",25.1007968001955,51.5,0.487394112625155,"0"
"7958649","313","5011","2003", ,"12","75","1","8","10","18","66","78","11","3",534115.8,2376017.6,113.2,2023/10/26 18:26:51.232,0.9,"    1698316011232000","
",25.4385534178932,21.5,1.1831885310648,"0"
"7958655","313","5011","2001", ,"12","75","1","7","10","21","65","77","15","5",534117.2,2375992.2,113.2,2023/10/26 18:27:24.640,0.9,"    1698316044640000","
",24.1074677227742,14.5,1.66258398088098,"0"
"7958660","313","5011","1999", ,"12","75","1","7","9","16","67","77","14","5",534117.8,2375968.1,113.2,2023/10/26 18:27:51.192,0.9,"    1698316071192000","
",25.051147678306,16.5,1.51825137444279,"0"
"7958666","313","5011","1997", ,"12","75","2","7","10","20","66","77","18","4",534116.2,2375943.1,112.8,2023/10/26 18:28:19.568,0.9,"    1698316099568000","
",23.6033895871826,15.5,1.52279932820533,"0"
"7958671","313","5011","1995", ,"12","75","1","8","10","20","65","77","17","5",534115.8,2375919.5,112.6,2023/10/26 18:28:46.712,0.9,"    1698316126712000","
",24.3999999999069,15.5,1.57419354838109,"0"
"7958678","313","5011","1993", ,"12","75","1","8","8","15","66","80","9","3",534115.8,2375895.1,112.1,2023/10/26 18:29:13.984,0.9,"    1698316153984000","
",51.8116782205411,29.5,1.75632807527258,"0"
"7958688","313","5011","1989", ,"12","75","1","7","9","16","67","77","13","4",534116.9,2375843.3,111.6,2023/10/26 18:29:55.528,0.9,"    1698316195528000","
",51.1165335284167,25.5,2.00456994229085,"0"
"7958695","313","5011","1985", ,"12","75","1","7","8","22","60","81","5","2",534118.2,2375792.2,111.7,2023/10/26 18:30:33.424,0.9,"    1698316233424000","
",24.7050602105966,17.5,1.4117177263198,"0"
"7958702","313","5011","1983", ,"12","75","1","8","12","26","62","80","6","2",534118.7,2375767.5,111.6,2023/10/26 18:31:02.520,0.9,"    1698316262520000","
",21.7112873871638,15.5,1.4007282185267,"0"
"7958710","313","5011","1981", ,"12","75","1","7","10","16","62","79","6","2",534118,2375745.8,111.2,2023/10/26 18:31:29.632,0.9,"    1698316289632000","
",24.0133296316874,17.5,1.37219026466785,"0"
"7958716","313","5011","1979", ,"12","75","2","8","12","32","58","87","5","2",534117.2,2375721.8,111.9,2023/10/26 18:31:59.400,0.9,"    1698316319400000","
",25.7235300840659,17.5,1.46991600480377,"0"
"7958725","313","5011","1977", ,"12","75","1","7","11","20","59","82","6","2",534118.3,2375696.1,112.9,2023/10/26 18:32:28.400,0.9,"    1698316348400000","
",52.6243289744401,20.5,2.56704043777757,"0"
"7958732","313","5011","1973", ,"12","75","2","9","9","23","62","78","7","2",534116.7,2375643.5,112.5,2023/10/26 18:33:01.296,0.9,"    1698316381296000","
",26.9224813119991,13.5,1.99425787496289,"0"
"7958739","313","5011","1971", ,"12","75","1","8","10","23","61","79","7","2",534115.6,2375616.6,111.4,2023/10/26 18:33:26.904,0.9,"    1698316406904000","
",22.4020088384008,14.5,1.54496612678626,"0"
"7958747","313","5011","1969", ,"12","75","1","6","9","26","63","83","6","2",534115.3,2375594.2,111.3,2023/10/26 18:33:53.664,0.9,"    1698316433664000","
",74.3038357018923,32.5,2.28627186775053,"0"
"7958759","313","5011","1963", ,"12","75","1","6","13","31","60","84","5","2",534120.8,2375520.1,111,2023/10/26 18:34:37.952,0.9,"    1698316477952000","
",23.2008620529007,29.5,0.786469900098329,"0"
"7958771","313","5013","1963", ,"12","75","2","7","9","16","64","78","8","3",534144,2375520.3,110.7,2023/10/26 18:35:18.984,0.9,"    1698316518984000","
",24.1660919472701,18.5,1.30627524039298,"0"
"7958779","313","5013","1965", ,"12","75","1","7","11","26","67","79","17","4",534138.8,2375543.9,110.6,2023/10/26 18:35:49.032,0.9,"    1698316549032000","
",24.6586698750039,16.5,1.49446484090933,"0"
"7958788","313","5013","1967", ,"12","75","2","8","11","21","65","77","10","3",534140.5,2375568.5,110.8,2023/10/26 18:36:17.768,0.9,"    1698316577768000","
",45.900435727686,24.5,1.87348717255861,"0"
"7958800","313","5013","1971", ,"12","75","2","8","11","26","61","80","7","2",534140.7,2375614.4,111.3,2023/10/26 18:36:54.184,0.9,"    1698316614184000","
",29.7042084562283,19.5,1.52329274134504,"0"
"7958808","313","5013","1973", ,"12","75","1","7","7","12","66","83","7","2",534140.2,2375644.1,111.8,2023/10/26 18:37:25.224,0.9,"    1698316645224000","
",22.5079985782826,15.5,1.45212894053436,"0"
"7958816","313","5013","1975", ,"12","75","1","6","10","21","61","78","7","2",534139.6,2375666.6,111.7,2023/10/26 18:37:53.112,0.9,"    1698316673112000","
",50.9015716848757,26.5,1.92081402584437,"0"
"7958826","313","5013","1979", ,"12","75","2","6","12","24","63","82","9","3",534139.2,2375717.5,112.5,2023/10/26 18:38:31.160,0.9,"    1698316711160000","
",25.000799987201,17.5,1.42861714212577,"0"
"7958835","313","5013","1981", ,"12","75","2","6","9","17","65","78","6","2",534139.4,2375742.5,111.1,2023/10/26 18:39:00.928,0.9,"    1698316740928000","
",24.129857024118,17.5,1.37884897280674,"0"
"7958844","313","5013","1983", ,"12","75","1","7","10","18","63","79","7","2",534140.6,2375766.6,111.3,2023/10/26 18:39:30.216,0.9,"    1698316770216000","
",53.3000938083615,26.5,2.01132429465515,"0"
"7958855","313","5013","1987", ,"12","75","1","7","10","20","66","78","10","2",534140.5,2375819.9,111.3,2023/10/26 18:40:08.472,1,"    1698316808472000","
",24.205164738316,14.5,1.66932170609076,"0"
"7958864","313","5013","1989", ,"12","75","1","7","11","28","66","77","18","4",534141,2375844.1,111.6,2023/10/26 18:40:34.880,1,"    1698316834880000","
",23.7413142009203,15.5,1.53169769038196,"0"
"7958872","313","5013","1991", ,"12","75","2","7","13","29","65","81","16","3",534139.6,2375867.8,112.3,2023/10/26 18:41:02.576,0.8,"    1698316862576000","
",49,22.5,2.17777777777778,"0"
"7958882","313","5013","1995", ,"12","75","1","7","10","22","66","77","16","4",534139.6,2375916.8,112.8,2023/10/26 18:41:37.472,0.9,"    1698316897472000","
",26.1047888327958,15.5,1.6841799246965,"0"
"7958891","313","5013","1997", ,"12","75","2","7","11","22","65","80","12","3",534139.1,2375942.9,112.9,2023/10/26 18:42:04.744,0.9,"    1698316924744000","
",24.5032650885554,15.5,1.58085581216487,"0"
"7958899","313","5013","1999", ,"12","75","1","7","11","24","66","77","22","4",534139.5,2375967.4,112.9,2023/10/26 18:42:32.384,0.9,"    1698316952384000","
",48.7004106760726,22.5,2.16446269671434,"0"
"7958909","313","5013","2003", ,"12","75","2","7","9","20","67","78","14","3",534139.3,2376016.1,112.9,2023/10/26 18:43:06.760,0.9,"    1698316986760000","
",28.2001773041277,17.5,1.61143870309301,"0"
"7958917","313","5013","2005", ,"12","75","1","7","7","13","65","82","6","2",534139.4,2376044.3,112.4,2023/10/26 18:43:35.800,0.9,"    1698317015800000","
",24.9162597517885,15.5,1.60750062914764,"0"
"7959062","313","5015","2005", ,"12","75","1","6","12","30","60","83","6","2",534167.2,2376041.9,113.6,2023/10/26 18:51:47.848,1,"    1698317507848000","
",44.10181402174,20.5,2.15130800106049,"0"
"7959070","313","5015","2001", ,"12","75","2","8","9","15","63","78","9","3",534166.8,2375997.8,113.5,2023/10/26 18:52:20.768,1,"    1698317540768000","
",28.3143073372684,15.5,1.82672950563022,"0"
"7959079","313","5015","1999", ,"12","75","1","8","9","18","63","79","6","2",534167.7,2375969.5,112.9,2023/10/26 18:52:48.224,1,"    1698317568224000","
",24.5,15.5,1.58064516129032,"0"
"7959089","313","5015","1997", ,"12","75","1","6","10","17","65","78","7","2",534167.7,2375945,112.4,2023/10/26 18:53:15.456,1,"    1698317595456000","
",49.6025200973624,24.5,2.0245926570352,"0"
"7959100","313","5015","1993", ,"12","75","1","8","12","28","65","77","16","5",534167.2,2375895.4,112.1,2023/10/26 18:53:51.864,1,"    1698317631864000","
",25.5007843016638,13.5,1.88894698530843,"0"
"7959110","313","5015","1991", ,"12","75","1","8","10","19","67","78","16","5",534167,2375869.9,111.8,2023/10/26 18:54:17.800,1.1,"    1698317657800000","
",25.5096060338049,14.5,1.75928317474516,"0"
"7959117","313","5015","1989", ,"12","75","1","7","10","20","66","78","15","5",534166.3,2375844.4,111.5,2023/10/26 18:54:43.984,1.1,"    1698317683984000","
",29.417001886571,16.5,1.78284859918612,"0"
"7959125","313","5015","1987", ,"12","75","1","6","10","21","66","77","14","4",534167.3,2375815,111.5,2023/10/26 18:55:12.224,1,"    1698317712224000","
",22.2000000001863,14.5,1.53103448277147,"0"
"7959132","313","5015","1985", ,"12","75","1","7","9","16","67","78","14","4",534167.3,2375792.8,111.2,2023/10/26 18:55:38.936,1,"    1698317738936000","
",47.0153166531917,23.5,2.00065177247624,"0"
"7959145","313","5015","1981", ,"12","75","1","8","8","13","67","77","12","3",534168.5,2375745.8,110.9,2023/10/26 18:56:14.584,1,"    1698317774584000","
",53.295027910676,25.5,2.09000109453632,"0"
"7959161","313","5015","1977", ,"12","75","1","7","8","20","66","80","6","2",534162.9,2375692.8,111.2,2023/10/26 18:56:52.544,1.1,"    1698317812544000","
",22.7107903866697,15.5,1.46521228301095,"0"
"7959169","313","5015","1975", ,"12","75","1","8","8","22","64","85","6","2",534163.6,2375670.1,111.7,2023/10/26 18:57:19.896,1,"    1698317839896000","
",26.13541658354,15.5,1.68615590861548,"0"
"7959179","313","5015","1973", ,"12","75","1","8","8","15","68","83","7","3",534167.1,2375644.2,111.2,2023/10/26 18:57:46.960,1,"    1698317866960000","
",49.317136981253,21.5,2.29382032470944,"0"
"7959191","313","5015","1969", ,"12","75","2","8","12","26","62","82","7","2",534168.4,2375594.9,110.9,2023/10/26 18:58:20.816,1,"    1698317900816000","
",26.7067407218674,21.5,1.2421739870636,"0"
"7959203","313","5015","1967", ,"12","75","2","8","10","21","62","79","6","2",534167.8,2375568.2,110.7,2023/10/26 18:58:54.720,1,"    1698317934720000","
",23.2142197802119,21.5,1.079731152568,"0"
"7959211","313","5015","1965", ,"12","75","1","7","9","18","62","78","6","2",534170.1,2375545.1,110.5,2023/10/26 18:59:28.544,1.1,"    1698317968544000","
",48.020412326427,22.5,2.1342405478412,"0"
"7959223","313","5015","1961", ,"12","75","2","9","10","20","63","80","7","2",534168.7,2375497.1,110.9,2023/10/26 19:00:02.936,1,"    1698318002936000","
",30.1599071617479,20.5,1.4712149834999,"0"
"7959231","313","5015","1959", ,"12","75","2","6","12","27","65","79","14","4",534166.8,2375467,111.5,2023/10/26 19:00:35.552,1,"    1698318035552000","
",72.7742399479202,1336.5,0.0544513579857241,"0"
"7959309","313","5013","1823", ,"14","75","1","5","10","18","66","78","9","4",534140.7,2373770.2,106.3,2023/10/26 19:07:54.040,0.6,"    1698318474040000","
",37.8208936964919,24.5,1.54370994679559,"0"
"7959480","313","5017","1953", ,"12","75","1","7","8","14","67","77","11","2",534194,2375399.5,110.9,2023/10/26 19:23:04.472,0.9,"    1698319384472000","
",22.9455878111675,29.5,0.777816535971781,"0"
"7959491","313","5017","1955", ,"12","75","1","7","9","16","66","77","10","2",534189.5,2375422,111.7,2023/10/26 19:23:46.024,0.8,"    1698319426024000","
",47.5711046750008,25.5,1.8655335166667,"0"
"7959500","313","5017","1959", ,"12","75","1","7","11","20","66","87","7","2",534192.1,2375469.5,110.8,2023/10/26 19:24:23.184,0.8,"    1698319463184000","
",26.6152212090187,21.5,1.23791726553575,"0"
"7959507","313","5017","1961", ,"12","75","1","7","7","12","65","77","7","2",534191.2,2375496.1,110.6,2023/10/26 19:24:56.280,0.8,"    1698319496280000","
",48.1300322045269,23.5,2.04808647678838,"0"
"7959518","313","5017","1965", ,"12","75","2","8","10","20","64","78","9","2",534189.5,2375544.2,110.4,2023/10/26 19:25:31.680,0.8,"    1698319531680000","
",50.1674197060458,30.5,1.64483343298511,"0"
"7959527","313","5017","1969", ,"12","75","1","8","7","15","68","79","7","2",534192.1,2375594.3,110.9,2023/10/26 19:26:14.248,0.8,"    1698319574248000","
",24.259637260455,16.5,1.47028104608818,"0"
"7959535","313","5017","1971", ,"12","75","1","6","7","19","67","84","7","2",534190.4,2375618.5,111.4,2023/10/26 19:26:42.792,0.8,"    1698319602792000","
",29.5042369838639,16.5,1.78813557477963,"0"
"7959543","313","5017","1973", ,"12","75","1","7","10","26","58","86","5","1",534190.9,2375648,110.8,2023/10/26 19:27:11.224,0.8,"    1698319631224000","
",45.6157867410906,23.5,1.94109730813152,"0"
"7959553","313","5017","1977", ,"12","75","2","8","9","17","60","80","5","1",534189.7,2375693.6,110.5,2023/10/26 19:27:46.880,0.8,"    1698319666880000","
",26.5047165613971,17.5,1.51455523207984,"0"
"7959560","313","5017","1979", ,"12","75","2","6","8","13","68","78","6","2",534190.2,2375720.1,110.7,2023/10/26 19:28:16.400,0.8,"    1698319696400000","
",25.7194478942616,18.5,1.39024042671684,"0"
"7959567","313","5017","1981", ,"12","75","1","7","9","15","65","80","7","1",534191.2,2375745.8,111,2023/10/26 19:28:46.680,0.8,"    1698319726680000","
",50.183861947929,25.5,1.96799458619329,"0"
"7959576","313","5017","1985", ,"12","75","1","6","9","22","66","76","15","4",534188.3,2375795.9,111.4,2023/10/26 19:29:24.392,0.8,"    1698319764392000","
",24.3526179293624,16.5,1.47591623814318,"0"
"7959584","313","5017","1987", ,"12","75","1","6","8","12","66","79","12","3",534189.9,2375820.2,112,2023/10/26 19:29:53.320,0.8,"    1698319793320000","
",23.9534966131351,15.5,1.54538687826678,"0"
"7959593","313","5017","1989", ,"12","75","1","7","12","27","65","77","17","3",534188.3,2375844.1,112,2023/10/26 19:30:20.600,0.8,"    1698319820600000","
",49.35362195403,22.5,2.193494309068,"0"
"7959603","313","5017","1993", ,"12","75","1","7","10","17","65","78","10","3",534190.6,2375893.4,112,2023/10/26 19:30:55.496,0.8,"    1698319855496000","
",24.4100389183539,16.5,1.47939629808206,"0"
"7959612","313","5017","1995", ,"12","75","1","6","9","17","66","77","14","3",534191.3,2375917.8,112.7,2023/10/26 19:31:23.720,0.8,"    1698319883720000","
",28.4176001805423,17.5,1.62386286745956,"0"
"7959620","313","5017","1997", ,"12","75","1","7","9","13","66","77","10","3",534190.3,2375946.2,112.7,2023/10/26 19:31:52.728,0.8,"    1698319912728000","
",22.8008771759232,17.5,1.30290726719561,"0"
"7959630","313","5017","1999", ,"12","75","1","6","11","31","63","79","8","2",534190.1,2375969,112.9,2023/10/26 19:32:22,0.8,"    1698319942000000","
",23.2053873057237,14.5,1.60037153832577,"0"
"7959639","313","5017","2001", ,"12","75","1","7","11","20","65","78","10","2",534190.6,2375992.2,113.4,2023/10/26 19:32:48.944,0.8,"    1698319968944000","
",26.6001879688881,16.5,1.61213260417503,"0"
"7959650","313","5017","2003", ,"12","75","1","7","11","22","62","78","8","2",534190.7,2376018.8,113.5,2023/10/26 19:33:17.456,0.8,"    1698319997456000","
",52.7003795054614,26.5,1.98869356624383,"0"
"7961038","313","5011","1937", ,"14","75","2","8","11","24","65","77","15","7",534117.9,2375191.6,112.6,2023/10/26 20:44:31.656,0.6,"    1698324271656000","
",20.5009755865418,13.5,1.51859078418828,"0"
"7961046","313","5011","1935", ,"14","75","2","8","14","31","59","76","10","4",534118.1,2375171.1,112.2,2023/10/26 20:44:57.072,0.6,"    1698324297072000","
",53.0543117946139,28.5,1.86155479981102,"0"
"7961082","313","5011","1927", ,"14","75","2","8","10","18","65","77","14","6",534119.6,2375068.8,112.1,2023/10/26 20:46:33.032,0.6,"    1698324393032000","
",25.7670332013535,15.5,1.662389238797,"0"
"7961175","313","5013","1903", ,"14","75","1","7","10","19","59","77","6","2",534139.7,2374768.8,111.9,2023/10/26 20:51:31.224,0.6,"    1698324691224000","
",25.9378102394754,15.5,1.67340711222422,"0"
"7961182","313","5013","1905", ,"14","75","2","8","9","18","66","77","15","7",534138.3,2374794.7,111.8,2023/10/26 20:51:58.680,0.6,"    1698324718680000","
",50.6356593712568,20.5,2.47003216445155,"0"
"7961191","313","5013","1909", ,"14","75","1","7","9","17","66","77","14","7",534140.2,2374845.3,111.4,2023/10/26 20:52:30.928,0.6,"    1698324750928000","
",24.2074368740089,15.5,1.5617701209038,"0"
"7961199","313","5013","1911", ,"14","75","1","7","8","17","65","76","10","4",534140.8,2374869.5,111.3,2023/10/26 20:52:57.968,0.6,"    1698324777968000","
",24.7002024285065,13.5,1.82964462433381,"0"
"7961206","313","5013","1913", ,"14","75","1","6","11","23","65","78","15","7",534140.9,2374894.2,111.6,2023/10/26 20:53:23.632,0.6,"    1698324803632000","
",49.404959265146,20.5,2.40999801293395,"0"
"7961215","313","5013","1917", ,"14","75","1","7","12","27","65","76","15","7",534141.6,2374943.6,112,2023/10/26 20:53:56.224,0.6,"    1698324836224000","
",26.4047344238696,14.5,1.82101616716342,"0"
"7961225","313","5013","1919", ,"14","75","1","6","10","16","66","76","11","5",534141.1,2374970,112.2,2023/10/26 20:54:22.600,0.6,"    1698324862600000","
",25.1199124203226,14.5,1.73240775312569,"0"
"7961233","313","5013","1921", ,"14","75","1","6","10","15","62","77","11","4",534140.1,2374995.1,111.8,2023/10/26 20:54:49.376,0.6,"    1698324889376000","
",24.2297337993294,14.5,1.67101612409168,"0"
"7961243","313","5013","1923", ,"14","75","2","6","11","22","65","79","14","7",534138.9,2375019.3,112,2023/10/26 20:55:15.424,0.6,"    1698324915424000","
",49.753090356373,23.5,2.11715278112226,"0"
"7961254","313","5013","1927", ,"14","75","2","6","12","23","65","78","14","7",534142.8,2375068.9,111.5,2023/10/26 20:55:50.464,0.6,"    1698324950464000","
",24.4247824963839,14.5,1.6844677583713,"0"
"7961262","313","5013","1929", ,"14","75","1","6","10","20","66","78","12","6",534141.7,2375093.3,111.7,2023/10/26 20:56:16.880,0.6,"    1698324976880000","
",50.1958165588447,23.5,2.13599219399339,"0"
"7961272","313","5013","1933", ,"14","75","2","6","12","21","62","79","11","5",534138.6,2375143.4,112,2023/10/26 20:56:52.552,0.6,"    1698325012552000","
",24.8581978432487,14.5,1.71435847194819,"0"
"7961282","313","5013","1935", ,"14","75","1","7","11","20","64","77","13","6",534140.3,2375168.2,112.1,2023/10/26 20:57:19.240,0.6,"    1698325039240000","
",27.7405839878061,14.5,1.91314372329697,"0"
"7961292","313","5013","1937", ,"14","75","2","6","10","18","65","76","12","6",534141.8,2375195.9,112.5,2023/10/26 20:57:45.768,0.6,"    1698325065768000","
",21.4002336434917,14.5,1.47587818230977,"0"
"7961300","313","5013","1939", ,"14","75","2","7","10","20","65","76","12","6",534141.7,2375217.3,112.7,2023/10/26 20:58:11.936,0.6,"    1698325091936000","
",76.6146852764812,27.5,2.78598855550841,"0"
"7961312","313","5013","1945", ,"14","75","1","8","10","20","58","76","6","2",534140.2,2375293.9,111.7,2023/10/26 20:58:51.616,0.6,"    1698325131616000","
",22.299103121161,22.5,0.991071249829378,"0"
"7961323","313","5013","1947", ,"14","75","1","5","16","32","57","85","5","2",534138.1,2375316.1,111.3,2023/10/26 20:59:25.992,0.6,"    1698325165992000","
",40.0940145160498,33.5,1.19683625421044,"0"
"7961337","313","5015","1945", ,"14","75","2","6","11","20","64","76","12","5",534170.8,2375292.9,111.6,2023/10/26 21:00:11.392,0.6,"    1698325211392000","
",25.0599281721124,14.5,1.72827090842154,"0"
"7961347","313","5015","1943", ,"14","75","2","7","11","24","58","78","8","3",534167.2,2375268.1,112.1,2023/10/26 21:00:37.832,0.6,"    1698325237832000","
",23.9253004159926,13.5,1.77224447525871,"0"
"7961355","313","5015","1941", ,"14","75","2","7","10","20","62","77","11","5",534166.1,2375244.2,112.5,2023/10/26 21:01:03.744,0.6,"    1698325263744000","
",24.1000000000931,14.5,1.66206896552366,"0"
"7961362","313","5015","1939", ,"14","75","2","8","9","18","61","78","8","3",534166.1,2375220.1,112.6,2023/10/26 21:01:29.936,0.6,"    1698325289936000","
",51.7047386611633,20.5,2.52218237371528,"0"
"7961370","313","5015","1935", ,"14","75","2","8","11","20","64","77","11","5",534165.4,2375168.4,112.2,2023/10/26 21:02:02.776,0.6,"    1698325322776000","
",22.3143451616125,12.5,1.785147612929,"0"
"7961380","313","5015","1933", ,"14","75","2","9","10","17","65","77","11","5",534166.2,2375146.1,111.9,2023/10/26 21:02:27.688,0.6,"    1698325347688000","
",26.4030301290403,15.5,1.70342129864776,"0"
"7961391","313","5015","1931", ,"14","75","1","6","8","19","60","82","6","3",534165.8,2375119.7,111.3,2023/10/26 21:02:54.880,0.6,"    1698325374880000","
",50.7355890871342,27.5,1.84493051225943,"0"
"7961401","313","5015","1927", ,"14","75","2","6","8","13","64","77","6","3",534167.7,2375069,111.3,2023/10/26 21:03:34.384,0.6,"    1698325414384000","
",24.4165927187904,17.5,1.39523386964516,"0"
"7961408","313","5015","1925", ,"14","75","2","7","12","26","65","76","18","9",534166.8,2375044.6,111.7,2023/10/26 21:04:03.888,0.6,"    1698325443888000","
",26.660832695269,21.5,1.24003873001251,"0"
"7961419","313","5015","1923", ,"14","75","1","6","10","21","65","77","14","7",534165,2375018,111.8,2023/10/26 21:04:37.232,0.6,"    1698325477232000","
",50.0840293906165,21.5,2.32948973909844,"0"
"7961431","313","5015","1919", ,"14","75","1","7","12","22","63","76","11","5",534162.1,2374968,112.3,2023/10/26 21:05:11.008,0.6,"    1698325511008000","
",49.6864166548605,20.5,2.42372764170051,"0"
"7961441","313","5015","1915", ,"14","75","1","7","11","22","65","78","12","6",534166.4,2374918.5,111.6,2023/10/26 21:05:43.688,0.6,"    1698325543688000","
",25.3999999999069,14.5,1.75172413792461,"0"
"7961450","313","5015","1913", ,"14","75","1","6","11","21","65","76","17","8",534166.4,2374893.1,111.6,2023/10/26 21:06:10.136,0.6,"    1698325570136000","
",23.3137298605973,16.5,1.41295332488469,"0"
"7961460","313","5015","1911", ,"14","75","2","8","9","16","61","76","7","3",534167.2,2374869.8,111,2023/10/26 21:06:38.160,0.6,"    1698325598160000","
",27.8088115529876,17.5,1.58907494588501,"0"
"7961469","313","5015","1909", ,"14","75","1","7","9","18","59","76","6","3",534166.5,2374842,111.4,2023/10/26 21:07:07.384,0.6,"    1698325627384000","
",21.7036863230213,13.5,1.60768046837195,"0"
"7961474","313","5015","1907", ,"14","75","1","6","9","16","66","76","12","6",534166.9,2374820.3,111.4,2023/10/26 21:07:32.808,0.6,"    1698325652808000","
",50.1008981951691,20.5,2.44394625342288,"0"
"7961484","313","5015","1903", ,"14","75","2","7","10","17","65","78","10","4",534166.6,2374770.2,112,2023/10/26 21:08:04.880,0.6,"    1698325684880000","
",32.368194265636,23.5,1.37736996875047,"0"
"7961494","313","5015","1901", ,"14","75","1","7","9","17","65","77","13","6",534164.5,2374737.9,111.8,2023/10/26 21:08:40.808,0.6,"    1698325720808000","
",24.5999999999796,17.5,1.40571428571312,"0"
"7961506","313","5013","1901", ,"14","75","2","7","9","17","67","79","15","7",534140.5,2374732.5,111.8,2023/10/26 21:09:10.728,0.6,"    1698325750728000","
",24.8002016121307,19.5,1.2718052108785,"0"
"7962377","313","5013","1827", ,"14","75","2","9","10","16","64","79","7","3",534141.1,2373820.1,106.4,2023/10/26 21:57:07.376,0.6,"    1698328627376000","
",25.2572761790689,44.5,0.567579239979076,"0"
"7962396","313","5013","1829", ,"14","75","1","7","8","13","67","77","8","4",534139.4,2373845.3,106.5,2023/10/26 21:58:04.024,0.6,"    1698328684024000","
",22.6179132548573,19.5,1.15989298742858,"0"
"7962407","313","5013","1831", ,"14","75","2","6","12","21","64","77","8","4",534140.3,2373867.9,106.9,2023/10/26 21:58:35.064,0.6,"    1698328715064000","
",51.5280506132324,23.5,2.1926830048184,"0"
"7962419","313","5013","1835", ,"14","75","3","7","11","26","66","79","12","6",534142,2373919.4,107.7,2023/10/26 21:59:10.728,0.6,"    1698328750728000","
",26.5188612126323,14.5,1.82888698018154,"0"
"7962428","313","5013","1837", ,"14","75","1","6","8","13","63","75","8","4",534138.6,2373945.7,107.9,2023/10/26 21:59:37.672,0.6,"    1698328777672000","
",23.3452350595773,18.5,1.26190459781499,"0"
"7962438","313","5013","1839", ,"14","75","1","6","10","19","53","76","4","2",534141.2,2373968.9,108.1,2023/10/26 22:00:07.976,0.6,"    1698328807976000","
",51.2430483091997,22.5,2.27746881374221,"0"
"7962450","313","5013","1843", ,"14","75","2","7","11","17","62","77","10","4",534139.1,2374020.1,109,2023/10/26 22:00:42.088,0.6,"    1698328842088000","
",22.2272355453291,13.5,1.6464618922466,"0"
