label,easting,northing
84,525015.8,2373795.5
85,525017.3,2373818.5
86,525040.5,2373818.4
87,525062.4,2373814.9
88,525039.8,2373845.3
89,525017.6,2373844.5
90,525014.8,2373865.9
91,525043.9,2373870.5
92,525039.3,2373894.5
93,525024.9,2373895.3
94,525019.2,2373918
95,525042,2373917.9
96,525064.9,2373943.2
97,525065.2,2373967.5
98,525093.4,2373992.9
99,525141.5,2374018
100,525043.1,2373942.6
101,525015.4,2373944.4
102,524990.4,2373947.4
103,524974.7,2373951.9
104,524964.1,2373970.6
105,524965.8,2373994.4
106,524978,2373994.1
107,524987.3,2373969.9
108,525016.4,2373969.6
109,525041.6,2373968.7
110,525040,2373990.7
111,525015.2,2374019.6
112,525018.9,2373997.6
113,525039.3,2374017.4
114,525164.8,2374122.2
115,525189.3,2374119.5
116,525215.9,2374092.5
117,525223.2,2374037.9
118,525226.2,2374017.4
119,525226.9,2374000.5
120,525192.1,2374043.5
121,525192.8,2374067.3
122,525189.3,2374146.6
123,525167.1,2374171.1
124,525149.2,2374146.3
125,525115.8,2374144
126,525088.2,2374144.2
127,525146.6,2374175.6
128,525139.2,2374192.4
129,525137.3,2374219.6
130,525116.4,2374243.7
131,525117.1,2374220.3
132,525118.3,2374200.5
133,525092.4,2374197.7
134,525091.6,2374218.5
135,525070.4,2374245.8
136,525069.2,2374219.6
137,525067.8,2374196.8
138,525041.3,2374192.4
139,525014.1,2374194.5
140,524992.5,2374194.5
141,524991.5,2374218.6
142,524990.9,2374243.5
143,524990.6,2374269.8
144,524989.7,2374294.5
145,524990.2,2374316.5
146,524991.6,2374341.4
147,524989.3,2374368.9
148,524989.4,2374392.5
149,524991,2374416.9
150,525014.2,2374393.3
151,525018.1,2374366.5
152,525017.2,2374343.7
153,525017,2374323.5
154,525017.3,2374294.3
155,525015.8,2374270.2
156,525016.1,2374245.5
157,525016.8,2374219.1
158,525038.4,2374218.3
159,525240.9,2372143.6
160,525042.9,2374245.3
161,525241.4,2372167.3
162,525043.3,2374270.6
163,525218.8,2372168.9
164,525039.6,2374294.9
165,525216.8,2372143.3
166,525038.5,2374316.8
167,525191.6,2372144.9
168,525040.5,2374341.5
169,525166.1,2372169.6
170,525066.2,2374320.7
171,525068.9,2374294
172,525189.6,2372171.2
173,525194.2,2372191.2
174,525068,2374269.1
175,525216.2,2372195.6
176,525103.4,2374346.3
177,525241.5,2372195.9
178,525115.9,2374342.2
179,525239.2,2372217.8
180,525116.9,2374318.8
181,525242.5,2372242.9
182,525163.9,2374318.3
183,525168.7,2374291.6
184,525266.2,2372268.1
185,525166.2,2374268.7
186,525264.3,2372295.1
187,525167.4,2374246.5
188,525263.8,2372317.1
189,525190.3,2374219.8
190,525269.4,2372345
191,525192.5,2374243.7
192,525244.5,2372341.3
193,525191.7,2374269.5
194,525242.3,2372318.9
195,525138.2,2374267.9
196,525139.9,2374294.4
197,525266,2372190.3
198,525140.2,2374318.8
199,525140.9,2374346.4
200,525265.5,2372168.8
201,525139.7,2374367.2
202,525264.4,2372144.4
203,525116.4,2374368.6
204,525098.7,2374370.3
205,525067.7,2374391.2
206,525087.9,2374393
207,525113.4,2374398
208,525111.9,2374417.1
209,525091.9,2374422.7
210,525090.3,2374444.3
211,525039.2,2374491
212,525021.1,2374471.3
213,525015.7,2374445.8
214,525037,2374421.4
215,525038.4,2374444.6
216,525039.5,2374470.5
217,525117,2374567.1
218,525116,2374542
219,525118.3,2374518.2
220,525115.1,2374493.8
221,525137.4,2374517.7
222,525141.1,2374466
223,525164.9,2374468
224,525167.6,2374418.5
225,525171.2,2374393
226,525267.4,2374219.6
227,525265.7,2374246.5
228,525265.4,2374267.5
229,525267.2,2374293
230,525268.4,2374317.4
231,525267,2374341.7
232,525245,2374344.6
233,525240.3,2374369.7
234,525265.9,2374369.5
235,525240.6,2374419.2
236,525236.5,2374445.7
237,525237.3,2374470.4
238,525238.7,2374492.5
239,525216.6,2374517.9
240,525240.2,2374518
241,525268.2,2374468.8
242,525266.8,2374443.7
243,525263.6,2374417.8
244,525267,2374494.8
245,525266.9,2374516.1
246,525265.6,2374547.5
247,525293.3,2374543.7
248,525291,2374517.6
249,525291.2,2374493.4
250,525292.1,2374468
251,525291.6,2374443.5
252,525291.9,2374418.8
253,525293.4,2374393.7
254,525290.8,2374343.1
255,525290.4,2374320.1
256,525291,2374294.4
257,525291.8,2374268.1
258,525291.9,2374244.1
259,525291.6,2374222.2
260,525313.9,2374246.8
261,525317.5,2374269
262,525317.6,2374295.5
263,525317.8,2374318.9
264,525317.3,2374344.6
265,525317.4,2374393
266,525316.9,2374421.1
267,525316.8,2374444.6
268,525316.4,2374470
269,525315.1,2374495.4
270,525315.2,2374519.1
271,525316.2,2374544.6
272,525391.4,2372119.2
273,525415.6,2372118.7
274,525441.1,2372118.2
275,525469.2,2372119.6
276,525491.7,2372120.4
277,525515.7,2372119.9
278,525542.3,2372118.7
279,525566.7,2372117.7
280,525592.1,2372118.9
281,525616.3,2372120.2
282,525641.9,2372117.9
283,525666.1,2372120.6
284,525665.4,2372143.9
285,525640.7,2372145.5
286,525615.4,2372143.5
287,525592.2,2372143.6
288,525567.2,2372143.5
289,525541.6,2372142.7
290,525516.4,2372142.1
291,525492.1,2372143.5
292,525466.1,2372145.2
293,525439.7,2372143.5
294,525415.8,2372142.6
295,525391.3,2372144.1
296,525364.6,2372144.9
297,525340.6,2372143.8
298,525317.2,2372142.3
299,525291.9,2372144.8
300,525316.8,2372171.4
301,525341,2372169.5
302,525365.8,2372169.2
303,525391.8,2372169
304,525416.8,2372169.2
305,525441.8,2372169.4
306,525465.4,2372169
307,525492.4,2372168.6
308,525516.4,2372169.2
309,525540.2,2372169.4
310,525567.1,2372168.8
311,525591.5,2372169.6
312,525614.6,2372170.3
313,525640.4,2372169.5
314,525665.6,2372171.6
315,525665.3,2372194.4
316,525639.7,2372194.7
317,525614.6,2372194
318,525587.6,2372194
319,525567.1,2372194.2
320,525540.1,2372195.1
321,525516.2,2372194.8
322,525491.1,2372194.2
323,525466.1,2372193.9
324,525442.7,2372193.4
325,525416.6,2372194.2
326,525389.9,2372195.3
327,525364.7,2372192.9
328,525339.6,2372193.2
329,525318.1,2372197.5
330,525290.9,2372219.5
331,525292.2,2372244.3
332,525291.6,2372268
333,525290.8,2372292.6
334,525291.9,2372317.5
335,525292.4,2372345.2
336,525292.9,2372367.5
337,525288.6,2372469
338,525289.5,2372493.1
339,525291.1,2372516
340,525542.7,2372895.6
341,525516.7,2372869.7
342,525517.2,2372844.5
343,525518.3,2372824.4
344,525519.7,2372795.1
345,525517.1,2372769.3
346,525490.9,2372769.6
347,525491.8,2372791.8
348,525468.8,2372747.5
349,525492.3,2372742.7
350,525514.9,2372743.1
351,525542.7,2372718.2
352,525566.6,2372718.8
353,525591.1,2372718.8
354,525618.2,2372717.1
355,525639.9,2372717.2
356,525664.4,2372717.8
357,525341.9,2374543.5
358,525341.7,2374519.7
359,525342.1,2374494.1
360,525672.1,2372740.2
361,525342.2,2374467.4
362,525640.5,2372743.5
363,525341.7,2374442.6
364,525615.6,2372742.2
365,525343.5,2374393.1
366,525592.3,2372744.1
367,525340.8,2374370.2
368,525566.9,2372743.1
369,525542.8,2372744
370,525344.6,2374319.3
371,525541.3,2372766.4
372,525341.7,2374295.3
373,525564.8,2372767.5
374,525342.9,2374273
375,525591.1,2372767.2
376,525365.4,2374268.7
377,525616.7,2372767.8
378,525639.1,2372768
379,525365.5,2374294
380,525665,2372772.1
381,525366.2,2374317.3
382,525664,2372792.5
383,525366.5,2374344.2
384,525641,2372794.6
385,525365.7,2374369.1
386,525615.1,2372794
387,525367.1,2374393.8
388,525368.1,2374420.2
389,525592,2372792.8
390,525366.5,2374444.7
391,525565.5,2372791.5
392,525366.7,2374468.9
393,525541.3,2372797
394,525366.6,2374492.9
395,525365.9,2374519.1
396,525539.6,2372818.9
397,525567.2,2372818.4
398,525592.3,2372817.9
399,525616.6,2372816
400,525643.5,2372815.5
401,525665.1,2372819.7
402,525643.6,2372843
403,525616.2,2372843.7
404,525591.8,2372845.1
405,525565.7,2372841.2
406,525543.8,2372841.5
407,525540.8,2372870.7
408,525565.8,2372870.2
409,525591.6,2372868.9
410,525614.1,2372867.8
411,525643.8,2372867.1
412,525615.2,2372892.9
413,525592.4,2372891.4
414,525567.8,2372892.8
415,525572.4,2372915
416,525593.9,2372913.4
417,525617.3,2372914.3
418,525634.4,2372917.7
419,525643,2372942.6
420,525458.5,2374521.7
421,525640.2,2372968.1
422,525440.6,2374519.1
423,525616.6,2372970.8
424,525440.8,2374488.9
425,525592.1,2372967.1
426,525438.5,2374468.1
427,525440.4,2374443.9
428,525572.7,2372932
429,525436.4,2374412.5
430,525440.5,2374391.7
431,525589.6,2372947.3
432,525616.4,2372947.5
433,525452.3,2374347.1
434,525444.6,2374365.8
435,525685.6,2372946.9
436,525441.7,2374316.4
437,525688.1,2372968
438,525468,2374292.4
439,525690.5,2372992.6
440,525469.1,2374318.5
441,525462.3,2374333.1
442,525461.5,2374367.2
443,525469.2,2374394.2
444,525471.7,2374415.7
445,525689.6,2372892.2
446,525455.7,2374469.4
447,525489.2,2374296.4
448,525493.6,2374318.9
449,525487.7,2374347.6
450,525493.4,2374371
451,525493.9,2374394.3
452,525489.6,2374416.4
453,525340.2,2374420.8
454,525517.2,2374271
455,525518.6,2374295.9
456,525519.2,2374321.7
457,525517.4,2374342.3
458,525516.4,2374368.8
459,525516.8,2374390.8
460,525540,2374392.9
461,525544.9,2374363.2
462,525543.2,2374341.5
463,525540,2374317.4
464,525540,2374292.9
465,525541.6,2374268.2
466,525549.4,2374245.8
467,525570.1,2374245.9
468,525569.1,2374269.9
469,525568.8,2374296.4
470,525567.5,2374320.4
471,525567.4,2374345.2
472,525567.1,2374366.8
473,525568.6,2374395.2
474,525567.9,2374406.6
475,525572.7,2374474.6
476,525739.1,2374490.7
477,525713.6,2374493.3
478,525690,2374495.6
479,525658.2,2374497
480,525636.2,2374501.6
481,525619.8,2374496.8
482,525618.9,2374471.3
483,525643.9,2374468.4
484,525667.8,2374466.8
485,525690.5,2374469.5
486,525716.7,2374469.4
487,525717.3,2374444
488,525693.2,2374443.9
489,525665.7,2374443.9
490,525641.6,2374444.2
491,525618.5,2374443.6
492,525618.7,2374419.8
493,525641.6,2374420.9
494,525667.8,2374419.8
495,525690.9,2374417.6
496,525716.9,2374418.4
497,525716.5,2374396.6
498,525692.4,2374398.5
499,525663.5,2374402.5
500,525641.2,2374392.6
501,525618.3,2374387.8
502,525616.9,2374369.8
503,525617.1,2374345
504,525630.4,2374364.4
505,525627,2374349
506,525665.8,2374372.1
507,525687.6,2374373.1
508,525711.5,2374377.1
509,525716.8,2374343.4
510,525694.3,2374344.4
511,525667.2,2374343
512,525242,2372194.7
513,525651.3,2374311.1
514,525668.7,2374318.4
515,525694.1,2374320.1
516,525337.6,2372219.8
517,525718.3,2374319.6
518,525362.3,2372221.5
519,525387.2,2372220.2
520,525415.5,2372219.1
521,525716.5,2374295.8
522,525690.8,2374292.4
523,525441.5,2372218.5
524,525663.8,2374293.9
525,525464.6,2372218.4
526,525643.5,2374294.1
527,525488.7,2372219.7
528,525643.3,2374270.5
529,525514.6,2372220.9
530,525669.8,2374270.7
531,525693.1,2374269.8
532,525540.6,2372220
533,525716.3,2374270.3
534,525565.5,2372219.4
535,525590.3,2372219
536,525614.6,2372220.1
537,525715.5,2374246.4
538,525690.8,2374243.5
539,525640.6,2372221.9
540,525666.2,2374243
541,525664.3,2372221.5
542,525643.3,2374241.1
543,525667.6,2372243.1
544,525645.1,2374220.3
545,525645.6,2372242.1
546,525668.6,2374218.7
547,525693.3,2374218.7
548,525616.9,2372241
549,525717.8,2374219.2
550,525591.6,2372241.2
551,525566.9,2372241.5
552,525713.7,2374194.3
553,525541.8,2372241.3
554,525690.2,2374195.5
555,525666.2,2374195.5
556,525515.8,2372241.3
557,525491.5,2372243
558,525693.1,2374168.7
559,525716.3,2374170.6
560,525467.3,2372244.6
561,525442.9,2372244.1
562,525592.1,2374218.5
563,525418.2,2372243
564,525590.1,2374246.1
565,525392.5,2372242.2
566,525367.1,2372241.3
567,525556.2,2374186.5
568,525540.6,2374187.4
569,525342.4,2372242.6
570,525524.4,2374194
571,525515.9,2374217.4
572,525314.5,2372269.7
573,525517.8,2374170.8
574,525342.1,2372269.3
575,525541.4,2374168.8
576,525366.3,2372268.6
577,525566.1,2374168.1
578,525390.7,2372268.9
579,525592.3,2374168.4
580,525416.8,2372267
581,525616.6,2374116.7
582,525441.1,2372269.3
583,525617.3,2374094
584,525465.4,2372269.5
585,525617.6,2374066.6
586,525616.8,2374042.7
587,525492.2,2372270.2
588,525640,2374021.4
589,525516.3,2372270.3
590,525632.7,2374051.1
591,525540.5,2372269.3
592,525637.3,2374070.6
593,525565.8,2372269.6
594,525589.1,2374095.1
595,525592.5,2372270.8
596,525564.7,2374093.5
597,525616.3,2372270.4
598,525641.9,2372270
599,525591.8,2374121.4
600,525666.9,2372269.7
601,525590.1,2374146.9
602,525563.2,2374145.3
603,525665,2372293.8
604,525539.4,2374141.7
605,525641.1,2372293.8
606,525515.2,2374141.7
607,525616.5,2372292.4
608,525462.5,2374105.9
609,525591.9,2372293.6
610,525440,2374118.4
611,525568,2372295.2
612,525414.9,2374121.9
613,525540.6,2372295.2
614,525388.5,2374119.6
615,525516.6,2372292.5
616,525391.8,2374095
617,525490.2,2372291.7
618,525418.8,2374093
619,525468.1,2372294
620,525441,2374093.1
621,525441.3,2372295.8
622,525390.4,2374146.9
623,525418.1,2372294
624,525389.5,2374169.9
625,525391.4,2372292
626,525365.8,2374215.7
627,525366.8,2372290.9
628,525368.2,2374164.6
629,525367.2,2374140.9
630,525665,2373121.6
631,525317.7,2372293.3
632,525367.8,2374117.1
633,525640.3,2373118.9
634,525314.1,2372317.6
635,525367.7,2374091.3
636,525614.9,2373117.8
637,525368.8,2374070
638,525365.6,2372318.9
639,525588.6,2373117.4
640,525369.8,2374045.4
641,525390.9,2372322.3
642,525566.3,2373117.9
643,525395.1,2374017.5
644,525415.6,2372322.5
645,525543,2373118.4
646,525390,2374043.4
647,525441,2372320.4
648,525388.2,2374069.4
649,525465.7,2372319.3
650,525563.3,2373168
651,525489.2,2372318.6
652,525338,2374096.6
653,525541.4,2373169.6
654,525338.7,2374120.5
655,525515.2,2372318.6
656,525520,2373166.6
657,525342.1,2374146.8
658,525540.6,2372318.9
659,525518.8,2373144.8
660,525345.3,2374170.9
661,525564.7,2372318.8
662,525491,2373141.3
663,525343.4,2374194.1
664,525341.4,2374217
665,525590.7,2372320
666,525467.8,2373141.3
667,525315,2374193.5
668,525616.6,2372320.8
669,525433.2,2373172.4
670,525292.3,2374170.8
671,525640.7,2372319.5
672,525415.1,2373192.8
673,525314.8,2374169.4
674,525666.5,2372318.8
675,525414.5,2373218.9
676,525317.8,2374142.5
677,525415.2,2373242.3
678,525667.3,2372345.1
679,525419.8,2374068.7
680,525641.9,2372342.8
681,525439.1,2373244
682,525618,2372342.1
683,525446.1,2373219.6
684,525419.2,2374043
685,525442.6,2374042.9
686,525590.4,2372342.1
687,525566.1,2372343.7
688,525425.1,2373997.7
689,525542.7,2372342.9
690,525466.8,2373992.5
691,525494,2373969.3
692,525513.8,2372342.5
693,525663.7,2373267.6
694,525491.8,2373944.9
695,525490.3,2372342.3
696,525493.8,2373923.1
697,525465.4,2372341.9
698,525613.3,2373291.3
699,525467.2,2373919.1
700,525441.2,2372341.6
701,525587.5,2373318
702,525464.8,2373944.7
703,525416.8,2372341.9
704,525465.2,2373966.8
705,525620.1,2373319.7
706,525391.6,2372343.2
707,525639.5,2373323.3
708,525342.1,2372342.6
709,525616.1,2373339.3
710,525316.9,2372341.9
711,525319.2,2372366
712,525591.6,2373345.3
713,525364.9,2373946.4
714,525341,2372369.5
715,525365.9,2373965.9
716,525612.6,2373370.1
717,525590.6,2373370.6
718,525342.9,2374019.9
719,525391.4,2372368.3
720,525415.3,2372369
721,525340.2,2373993.2
722,525570.4,2373343.8
723,525340.2,2373967.2
724,525441.5,2372370.5
725,525543.1,2373345.8
726,525342,2373944.3
727,525541.7,2373369.8
728,525316.5,2373972.1
729,525570.2,2373369.2
730,525315.7,2373994.9
731,525588.3,2373393.4
732,525314.2,2374021
733,525314.2,2374045.9
734,525466.9,2372371.7
735,525566.9,2373393.9
736,525311.8,2374068.4
737,525491.4,2372370.5
738,525541.1,2373389.3
739,525288.9,2374070.5
740,525515.4,2372369.5
741,525515.3,2373418.7
742,525291,2374095.7
743,525540.3,2372369.8
744,525540.1,2373420.8
745,525289,2374117.8
746,525566.3,2372370.5
747,525568.5,2373425.2
748,525591.1,2372370.9
749,525566.1,2373442.7
750,525615.4,2372370.1
751,525541.2,2373438.5
752,525641.3,2372369.9
753,525516,2373446.1
754,525665.2,2372369.6
755,525527.1,2373460.6
756,525364.7,2373461.5
757,525665.9,2372395.1
758,525640.2,2372395.2
759,525344.1,2373469
760,525615.9,2372394.5
761,525342,2373445.8
762,525588.8,2372394.8
763,525565.8,2372394.3
764,525367,2373443.9
765,525542.7,2372393.6
766,525390.8,2373460.5
767,525517.2,2372393.4
768,525415.5,2373462.9
769,525491.3,2372393.5
770,525464.9,2372393.5
771,525418.9,2373442.5
772,525442.8,2372392.8
773,525393.3,2373441.9
774,525718.5,2373993.4
775,525415.8,2372392.4
776,525392.8,2373422
777,525716.6,2374018.7
778,525389.5,2372392
779,525443.1,2373419
780,525716.2,2374044
781,525366.2,2372393.2
782,525342.9,2372392.9
783,525339.2,2373290.7
784,525316.2,2372417.9
785,525314.7,2373315.4
786,525293.8,2373320.1
787,525415.9,2372417.8
788,525296.3,2373295.3
789,525441.8,2372419.6
790,525294.3,2373270.4
791,525467.3,2372420.6
792,525293.2,2373244.8
793,525491.4,2372420.5
794,525313.8,2373220
795,525516.3,2372420.5
796,525314.8,2373243.3
797,525540.8,2372420.3
798,525311.2,2373268.6
799,525566.1,2372420.5
800,525314.8,2373293.1
801,525590.8,2372418.8
802,525340.3,2373270.6
803,525616.4,2372417.4
804,525640.7,2372418.3
805,525666.1,2372419.3
806,525666.3,2372445.9
807,525643,2372443.9
808,525524,2373574.8
809,525614.8,2372441.8
810,525530.9,2373590.5
811,525591.1,2372442.8
812,525513.2,2373595.9
813,525566.8,2372443.5
814,525544.1,2372443.3
815,525488.9,2373615.8
816,525515.5,2372443
817,525463.7,2373644.2
818,525490.8,2372443
819,525490.5,2373673.9
820,525465.8,2372443.5
821,525442.8,2372443.6
822,525518.6,2373672.1
823,525540.6,2373666.6
824,525563.9,2373669.1
825,525367.3,2372441.5
826,525342.6,2372443.3
827,525567.6,2373644.1
828,525318,2372444
829,525542.2,2373642.9
830,525315.3,2372469.5
831,525517.8,2373640.6
832,525492.3,2373646.8
833,525340.7,2372469.7
834,525364.6,2372470.5
835,525520.4,2373622.5
836,525391.4,2372468.9
837,525537.6,2373621.4
838,525611.8,2373637.2
839,525516.1,2372468.3
840,525667.4,2373621.1
841,525540.7,2372467.6
842,525566.7,2372469.1
843,525636.7,2373615.8
844,525590.2,2372469.1
845,525617.9,2373620.5
846,525615.2,2372470.2
847,525588.6,2373616.2
848,525640.5,2372470.4
849,525565.2,2373593.6
850,525665,2372468.3
851,525591.3,2373594.2
852,525614.7,2373596.9
853,525664.5,2372495.2
854,525640.9,2373597.2
855,525642.1,2372493.9
856,525666.1,2373598.7
857,525617.8,2372492.2
858,525592.9,2372492.4
859,525686.6,2373593.8
860,525642.7,2373569.8
861,525491.8,2372493.2
862,525616.1,2373567.6
863,525467.5,2372493.6
864,525592.6,2373566.2
865,525566.4,2373569.4
866,525440.6,2372492.1
867,525542.1,2373569.3
868,525392.3,2372493
869,525366.2,2372492.9
870,525342.2,2372493.5
871,525317.6,2372493.2
872,525315.4,2372518
873,525540.1,2373546.3
874,525340.9,2372520.6
875,525565.5,2373543.3
876,525366.5,2372519.1
877,525590.4,2373546.6
878,525391.3,2372518
879,525614.4,2373543.2
880,525589.7,2373520.8
881,525440.4,2372520.1
882,525565.2,2373524.4
883,525616.1,2373496.3
884,525638.7,2373521.4
885,525666.6,2373545
886,525690.9,2373545.5
887,525691.1,2373515.9
888,525663.6,2373513.1
889,525643.3,2373493.8
890,525658.9,2373463.8
891,525662.5,2373447.6
892,525641.9,2373446.9
893,525617.5,2373442.6
894,525620.6,2373422.6
895,525665.8,2372545.1
896,525642,2373421.9
897,525642.3,2372543.9
898,525666.6,2373423.9
899,525616.7,2372543
900,525591.8,2372542.9
901,525665.7,2373397.5
902,525567,2372544
903,525644.1,2373392.5
904,525541.7,2372545.2
905,525667.5,2373369.5
906,525518.5,2372543.2
907,525677.2,2373345.7
908,525493.9,2372542
909,525693,2373320
910,525467.3,2372541.9
911,525390.9,2372539.5
912,525367.5,2372540.3
913,525341.5,2372543.5
914,525317.6,2372542.4
915,525690.9,2373342.4
916,525690.8,2373368.5
917,525692,2373393.1
918,525690.1,2373417.6
919,525444,2372570.4
920,525687.7,2373443
921,525464.1,2372567.6
922,525689.9,2373469.6
923,525490.4,2372570.1
924,525517,2372566.3
925,525541.5,2372568.3
926,525565.5,2372567.6
927,525591.9,2372568.8
928,525614.9,2372568.1
929,525640.5,2372568.3
930,525665.3,2372569.6
931,525668.3,2372593.5
932,525643.2,2372591.5
933,525617.3,2372592.4
934,525592.7,2372593.5
935,525568.5,2372593.8
936,525541.8,2372592.7
937,525514.4,2372591.3
938,525492.6,2372592.4
939,525468.4,2372591.3
