label,easting,northing
150,169,183,184,185,201,200,186,165,154,155,130,123,97,91,96,95,92,61,62,63,64,90,98,122,131,132,121,99,88,55,33,34,35,36,21,12,13,22,23,24,25,32,56,66,89,65,57,31,26,27,30,58,59,29,28,60,93,94,126,125,124,129,162,191,161,192,193,221,219,196,190,163,189,188,198,217,218,197,220,195,194,160,159,127,128,158,157,156,164,187,199,216,215,214,213,202,212,211,210,205,172,180,206,207,208,209,177,176,144,143,110,77,78,109,108,107,80,79,74,75,76,45,44,43,46,42,15,14,5,4,3,2,1,6,16,41,47,73,81,106,115,116,137,136,117,118,135,151,168,167,166,153,120,100,87,67,54,53,52,38,19,18,39,50,71,70,51,37,20,11,10,9,8,7,17,40,48,49,72,82,83,84,85,69,68,86,133,152,134,119,101,102,103,104,105,114,140,146,145,141,113,112,111,142,175,178,179,174,173,147,139,138,148,171,181,204,203,182,170,149,
533843.0,533864.0,533889.0,533893.0,533888.0,533916.0,533916.0,533888.0,533866.0,533841.0,533842.0,533816.0,533793.0,533763.0,533740.0,533766.0,533766.0,533740.0,533714.0,533717.0,533719.0,533715.0,533741.0,533764.0,533792.0,533813.0,533813.0,533792.0,533765.0,533740.0,533692.0,533667.0,533667.0,533666.0,533665.0,533644.0,533616.0,533617.0,533641.0,533641.0,533637.0,533640.0,533667.0,533693.0,533716.0,533742.0,533715.0,533695.0,533668.0,533640.0,533643.0,533668.0,533690.0,533692.0,533663.0,533666.0,533691.0,533739.0,533765.0,533791.0,533791.0,533791.0,533813.0,533878.0,533889.0,533870.0,533885.0,533918.0,533948.0,533938.0,533916.0,533891.0,533867.0,533890.0,533893.0,533917.0,533940.0,533940.0,533917.0,533938.0,533919.0,533911.0,533869.0,533839.0,533820.0,533819.0,533837.0,533843.0,533843.0,533867.0,533888.0,533916.0,533940.0,533940.0,533942.0,533941.0,533916.0,533939.0,533940.0,533941.0,533917.0,533867.0,533891.0,533916.0,533916.0,533914.0,533914.0,533890.0,533866.0,533842.0,533815.0,533764.0,533745.0,533744.0,533765.0,533767.0,533766.0,533744.0,533742.0,533715.0,533715.0,533717.0,533692.0,533666.0,533665.0,533692.0,533665.0,533642.0,533641.0,533618.0,533590.0,533593.0,533593.0,533591.0,533615.0,533641.0,533668.0,533693.0,533716.0,533743.0,533770.0,533790.0,533789.0,533814.0,533814.0,533790.0,533792.0,533815.0,533843.0,533868.0,533867.0,533865.0,533840.0,533794.0,533761.0,533740.0,533715.0,533691.0,533691.0,533690.0,533667.0,533639.0,533640.0,533666.0,533694.0,533715.0,533716.0,533690.0,533666.0,533642.0,533616.0,533618.0,533617.0,533614.0,533616.0,533641.0,533663.0,533693.0,533694.0,533716.0,533741.0,533739.0,533740.0,533741.0,533717.0,533716.0,533741.0,533819.0,533841.0,533818.0,533791.0,533770.0,533766.0,533768.0,533766.0,533767.0,533789.0,533814.0,533842.0,533841.0,533815.0,533794.0,533795.0,533794.0,533815.0,533867.0,533891.0,533891.0,533867.0,533865.0,533843.0,533815.0,533815.0,533840.0,533866.0,533892.0,533916.0,533915.0,533891.0,533867.0,533842.0,
2372268.0,2372271.0,2372267.0,2372242.0,2372218.0,2372191.0,2372168.0,2372165.0,2372143.0,2372117.0,2372093.0,2372091.0,2372068.0,2372069.0,2372044.0,2372018.0,2371996.0,2371989.0,2371992.0,2372022.0,2372042.0,2372069.0,2372068.0,2372095.0,2372119.0,2372120.0,2372143.0,2372143.0,2372142.0,2372144.0,2372145.0,2372142.0,2372168.0,2372191.0,2372218.0,2372243.0,2372245.0,2372217.0,2372217.0,2372191.0,2372145.0,2372118.0,2372116.0,2372122.0,2372119.0,2372119.0,2372094.0,2372092.0,2372092.0,2372040.0,2372019.0,2372034.0,2372031.0,2372017.0,2371991.0,2371966.0,2371969.0,2371970.0,2371972.0,2371996.0,2372018.0,2372044.0,2372045.0,2372017.0,2372017.0,2371996.0,2371968.0,2371953.0,2371999.0,2372034.0,2372045.0,2372041.0,2372069.0,2372091.0,2372118.0,2372119.0,2372093.0,2372071.0,2372069.0,2372014.0,2371985.0,2371969.0,2371972.0,2371966.0,2371968.0,2371996.0,2372025.0,2372040.0,2372070.0,2372093.0,2372140.0,2372143.0,2372146.0,2372168.0,2372194.0,2372218.0,2372246.0,2372269.0,2372294.0,2372343.0,2372344.0,2372370.0,2372369.0,2372394.0,2372417.0,2372445.0,2372468.0,2372492.0,2372494.0,2372494.0,2372492.0,2372492.0,2372493.0,2372468.0,2372467.0,2372442.0,2372418.0,2372393.0,2372421.0,2372423.0,2372443.0,2372469.0,2372494.0,2372493.0,2372468.0,2372443.0,2372442.0,2372445.0,2372470.0,2372491.0,2372493.0,2372468.0,2372445.0,2372423.0,2372422.0,2372419.0,2372394.0,2372395.0,2372392.0,2372367.0,2372368.0,2372345.0,2372318.0,2372317.0,2372291.0,2372267.0,2372243.0,2372244.0,2372241.0,2372220.0,2372191.0,2372167.0,2372167.0,2372168.0,2372170.0,2372168.0,2372171.0,2372193.0,2372221.0,2372243.0,2372292.0,2372319.0,2372342.0,2372343.0,2372319.0,2372294.0,2372266.0,2372268.0,2372269.0,2372268.0,2372294.0,2372317.0,2372343.0,2372367.0,2372394.0,2372368.0,2372368.0,2372369.0,2372344.0,2372342.0,2372320.0,2372293.0,2372269.0,2372242.0,2372218.0,2372194.0,2372193.0,2372194.0,2372197.0,2372219.0,2372219.0,2372222.0,2372243.0,2372293.0,2372318.0,2372345.0,2372371.0,2372392.0,2372416.0,2372439.0,2372444.0,2372420.0,2372444.0,2372468.0,2372467.0,2372469.0,2372442.0,2372418.0,2372419.0,2372395.0,2372390.0,2372370.0,2372343.0,2372344.0,2372320.0,2372318.0,2372320.0,2372294.0,2372294.0,2372295.0,2372293.0,
